,task-clock,page-faults,cycles,instructions,branches,branch-misses,L1-dcache-loads,L1-dcache-misses,cpu/cache-misses/,LLC-loads,LLC-misses,cpu/cache-references/,power/energy-cores/,EPI,Frequency(Mhz)
0,42398.102506999996,3229,21615214808,28079432977,5313402645,29588273,3235250181,368202371,32417312,49772056,2056373,421417783,13.55,4.825596019370788e-10,900
1,43524.276086,3218,22666786700,32995771545,6309433057,32865310,3844917449,392149206,11821582,47291140,863237,473384015,16.46,4.988517991631646e-10,900
2,41462.210579,3637,22210150089,32300891936,6201085809,30850084,3770492106,412866464,12952214,57365050,788998,379942673,16.04,4.965807146063077e-10,900
3,42870.522099,4015,23202864706,34044148726,6508324724,37517686,4078946700,439683870,14226995,65283330,995910,442942871,17.11,5.025826945390133e-10,900
4,42065.509646,3218,21176474132,30095915188,5865096024,30067860,3530196587,381800587,16514725,53360057,1099239,417210060,14.57,4.841188549670497e-10,900
5,41764.932554,3242,21835284081,31492154815,6046664362,31022031,3647891266,411642758,14383356,57534931,778893,416959272,15.5,4.921860727236489e-10,900
6,42705.572588999996,3215,22471662465,34176026296,6548708349,34867571,3965673236,416786892,12490996,55216665,637566,437207908,16.77,4.906948471643346e-10,900
7,41569.969069,3228,22191883184,32299106105,6223926811,33103448,3737223578,422578250,13512994,57440517,698216,373071437,16.13,4.993946255838649e-10,900
8,43073.847819999995,3214,22334429348,33094919478,6340482400,33026151,3829737234,403365092,10447217,58465017,721523,447626498,16.39,4.952421779087672e-10,900
9,42625.208213,3613,22441987784,32806612872,6250340739,32403987,3739164010,406324463,13566147,67168306,837965,418561884,16.28,4.962414152146369e-10,900
10,42142.596255000004,3616,22003745996,34404336888,6681063295,34930734,4049015112,425592383,11045220,63890803,539419,417693309,16.87,4.90345157789806e-10,900
11,40048.0794,3215,20668887094,25574160504,4914530359,24861999,3053800750,372989136,30435457,41435570,2020303,357838684,12.38,4.840823611028668e-10,900
12,42259.529351,3215,22780213773,33076500907,6379801614,33002722,3785667892,414774065,13071015,52039741,794798,422465551,16.17,4.888667046573217e-10,900
13,43241.252599,3235,22516256153,32971785901,6357495840,33102201,3836619353,403149362,15388085,60832217,826331,434835236,16.33,4.952719288252058e-10,900
14,43103.876423,3611,23393413961,33474202061,6437521950,37011330,3952361405,417888504,15825094,57367370,914132,418205775,16.55,4.944105902760865e-10,900
15,42271.269766000005,4020,22346155253,32831123218,6346136040,32939233,3792778869,405412388,11584384,63487202,559299,406811572,16.34,4.976984762751409e-10,900
16,42120.819833999994,3610,22440719007,34254761084,6595532232,34633778,3970898762,415158648,12206560,55617506,696713,399794876,16.76,4.892750516899212e-10,900
17,42566.254563999995,3213,21881636800,31273671004,6007440409,30969571,3663302407,401108772,12756373,41551347,792489,440992286,15.31,4.895491801407581e-10,900
18,42443.510180000005,3225,22563299439,32721083787,6214264383,33070529,3771885149,408407140,16651503,64095748,809813,430189570,16.01,4.892869717952537e-10,900
19,43579.408704,3228,22853902658,34634551462,6771128331,34622943,3964773985,443452855,14170517,58115849,829162,394107426,16.98,4.902618709709566e-10,900
20,42421.737067,3632,22813105020,34587756116,6641638362,35347994,4048181540,442826144,10531912,58676976,684356,422074720,16.99,4.912142881723562e-10,900
21,43221.299409,3608,22226703218,32247696119,6232164856,31434871,3798565216,412399254,13960622,56276449,902372,429902147,15.68,4.862362862183358e-10,900
22,42475.822419,3231,22011348226,31872372178,6102724529,32687155,3701348544,411361064,13954624,54338282,802320,414772996,15.72,4.93217132135862e-10,900
23,41790.629888999996,7682,22731050263,31238659382,6083882591,33037128,3769066171,399393563,19745166,48805533,1300729,480894706,15.09,4.830553006604052e-10,900
24,41535.787526,3490,21864139936,31485397179,6075784035,31104129,3747052309,405998176,14022318,62276326,828334,403334057,15.59,4.95150177441565e-10,900
25,40044.099993,4894,19824129658,23952968988,4762903135,24694639,2844236377,351060299,38244403,33616241,2952952,338622652,11.77,4.913795866348157e-10,900
26,42118.766754000004,3625,22356563546,32769623561,6340794273,33239815,3949535085,418973539,14121856,54748304,999211,436703054,16.15,4.928344681755986e-10,900
27,42536.398491,3614,22334780277,32978619292,6277842401,33492744,3778050899,425545055,14811095,65608443,836902,403675585,16.11,4.884983163594112e-10,900
28,42258.533825,3214,22681038047,34514074866,6626367780,33774103,3952595889,423239815,12226739,61531788,626687,408990526,16.85,4.882066248456518e-10,900
29,41993.653472000005,3212,22236803726,34167879081,6600225646,33899945,3937077133,437245179,11872276,66685502,724385,388682722,16.9,4.94616594724421e-10,900
30,41530.174748000005,3223,22360918199,33859074470,6446731249,33839825,3870589318,407057124,12185763,55481976,627633,444208153,16.59,4.899720461851123e-10,900
31,42190.814303,3213,20814049891,25567908342,4931359348,25017019,3066809127,380621384,33728689,38926145,2346585,340876308,12.3,4.810718121902442e-10,900
