,task-clock,page-faults,cycles,instructions,branches,branch-misses,L1-dcache-loads,L1-dcache-misses,cpu/cache-misses/,LLC-loads,LLC-misses,cpu/cache-references/,power/energy-cores/,EPI,Frequency(Mhz)
0,42050.336575,5296,42280444868,66725961690,12771644724,65672890,7887615748,786511495,20953643,123451882,1303980,838213513,36.26,5.434166714368114e-10,1700
1,40035.96492,3216,40391222899,61493532928,11776030064,62963700,7000690269,717292946,12775773,130736305,710553,797938928,32.68,5.31437997525098e-10,1700
2,41467.346756,3213,41425265652,64944437364,12286590139,66530327,7379093542,780096708,13421364,139675724,702210,729456006,34.71,5.344568589524874e-10,1700
3,40059.583013999996,3216,37435922520,53807510191,10202663198,54154580,6232984185,706463422,30031917,101010912,1417580,704971325,28.33,5.265064281814429e-10,1700
4,41724.015211,3231,41020068299,62582998635,11933972126,60615703,7272785821,753485997,15239858,102427243,816554,785933555,33.86,5.410415086928025e-10,1700
5,42355.077413,3224,41605448701,65066279373,12402166929,65384099,7449017989,787258766,13428637,110857331,739658,822564458,35.12,5.397573111360881e-10,1700
6,42457.184168,3216,40415569055,61505899708,11714634416,60702756,7143602876,779224679,15634449,104056888,789417,631322616,32.55,5.292175247339119e-10,1700
7,41736.698929000006,3214,39933427660,60667637498,11645660341,59822470,6989025972,730235330,16294847,98962558,916194,756734494,32.18,5.304310721026653e-10,1700
8,41906.836328,3230,41663290250,64288406229,12258726834,61523428,7399661532,804219499,13686583,98623835,725350,733267566,33.82,5.260668600109744e-10,1700
9,42009.5852,3217,41142977726,64764005162,12477775335,60815973,7557594952,777576839,12882447,115492095,684175,763583124,34.97,5.399604288296626e-10,1700
10,42742.549502,3218,41240706308,61226466221,11727801090,63303686,7164894749,759106777,16485008,89557232,694899,802088510,32.76,5.350627273138896e-10,1700
11,42771.503256,3220,43187659020,68975984179,13144002978,67299070,8030636271,837657458,15709262,141294020,928727,822689570,37.33,5.412028613194512e-10,1700
12,41961.054589,3609,41619466061,62884195418,12002509175,62305054,7254231547,795426418,16800174,106326564,798965,757618655,33.82,5.37813989273358e-10,1700
13,42327.177961,3217,41000154270,62472549120,11897532501,59007076,7177904806,716484607,13610587,102410599,654041,847365701,33.76,5.403973501249695e-10,1700
14,42188.540892000005,3212,41455591422,63683117162,12125513678,63534040,7314758415,764686631,12750250,115639434,774828,776176138,33.98,5.335794087082787e-10,1700
15,41953.133563999996,3222,40947485914,62745720638,11868140650,62347250,7362671694,744224572,13372991,109230565,671765,866456153,33.94,5.409133826960191e-10,1700
16,41931.465919,3221,41222574319,63795855704,12179272091,61966944,7297854669,801969986,13494347,106442198,636320,734286442,34.22,5.363984795309267e-10,1700
17,42417.409319,3223,41518710486,65110261086,12457328585,64980348,7556644241,828921479,15834836,126678545,767659,741589246,34.91,5.361674092181814e-10,1700
18,42098.396552,3218,41628273033,64434999387,12336107679,58521571,7485829750,772613400,12288244,118160175,588015,844506251,34.85,5.408551304654954e-10,1700
19,42266.606534,3224,40244738530,61433757659,11683978375,64718015,7116783160,791628516,14848806,110046297,712040,612358283,33.1,5.387917207299605e-10,1700
20,41351.412582,3214,41163287256,63743216719,12120148210,65958655,7287909423,770521099,14364576,119814024,778800,760434254,34.11,5.351157622052167e-10,1700
21,42365.651734,3221,41687778730,66409774491,12634400786,67097758,7563459919,771906811,14176502,119752665,745668,821123268,36.1,5.435946782938159e-10,1700
22,42736.388383,3220,42410133408,67381189854,12776505979,65593132,7845734891,828851987,13961345,117879459,480249,730241564,36.53,5.42139432075218e-10,1700
23,42347.162276999996,3620,42986638370,66263853492,12762938857,64620336,7864010075,800698514,15467201,103202172,824463,884603442,36.02,5.435844446376588e-10,1700
24,41961.515025,3214,36228303800,48760984793,9265102389,49402708,5598257532,656658810,29823512,100490289,2168842,632287221,25.7,5.270607250674195e-10,1700
25,42009.282595,3241,41225239863,64479658500,12272455002,66962510,7449336891,816159811,12934194,114113727,817820,718033682,35.03,5.432721080555971e-10,1700
26,42022.925033,3219,41920989638,67014039251,12705240454,63545863,7748666350,764822618,12858336,109210523,550426,881681293,36.25,5.409314287745918e-10,1700
27,42279.986224,3217,41737743925,65107867633,12367943852,65034795,7411999185,787109639,14061211,118865515,646876,769549103,34.78,5.341904329603895e-10,1700
28,42393.73646,3212,42406021538,67083195795,12755283873,68654461,7726229914,843137981,11815320,119705043,547508,759650357,36.46,5.435042199154967e-10,1700
29,42075.676539,3206,42089874741,64155083410,12358699286,62098543,7546795804,826423317,13777060,106032621,640486,683312271,35.08,5.468000061010286e-10,1700
30,42194.394105,3223,42180222292,66684471038,12738200774,64703516,7789866284,825596589,12091269,126704116,516808,755713300,36.23,5.433049019666725e-10,1700
31,41631.970167,3219,40423575610,62672692725,11963104895,64587922,7307567960,773575301,14646558,116536997,673700,733241780,34.1,5.440966155647177e-10,1700
