,task-clock,page-faults,cycles,instructions,branches,branch-misses,L1-dcache-loads,L1-dcache-misses,cpu/cache-misses/,LLC-loads,LLC-misses,cpu/cache-references/,power/energy-cores/,EPI,Frequency(Mhz)
0,41684.853635,3619,15380476242,21751614341,4260824852,23175901,2698040991,276096753,15720957,43209466,975961,312272053,10.97,5.043303833923929e-10,600
1,40068.062642000004,3211,14661732237,18515295074,3716415346,18345314,2135226619,265404696,22228139,25712078,1295156,263415632,8.92,4.817638587097572e-10,600
2,42914.411669,3220,14980340193,19664983574,3861997223,19234445,2341788826,269683558,18475128,28658086,969972,269140401,9.71,4.93771070972978e-10,600
3,43112.568812,3235,15106781624,21512546671,4128488434,22154099,2512957607,280138349,11053678,43292618,768152,301162903,10.99,5.108646673996564e-10,600
4,43450.725992,8791,15453858642,21050992751,4046136702,21358869,2477079192,275096466,16827458,38647847,1142794,290645117,10.53,5.002139388176734e-10,600
5,41236.041136,3237,14757208066,19861007289,3909469158,19220960,2391095083,276351475,12938779,34561785,926270,271312687,9.9,4.984641441364913e-10,600
6,43831.582152999996,3211,15292617411,21858506128,4171708143,23178756,2544387905,282262869,11525485,42816834,725034,296018604,11.05,5.05524025077145e-10,600
7,42358.956957999995,3217,15024090091,21514158650,4154680559,22599285,2481002358,276406366,10397717,42999677,636370,304194914,10.99,5.108263901363394e-10,600
8,43653.993975,3236,15220744354,20710810578,4052115360,20188491,2457857409,274979866,12561028,33616685,839419,280029869,10.54,5.089129640921e-10,600
9,41484.041739,3248,14989787275,20439482222,3969869977,19140409,2413732393,266345390,15262858,31629241,1101975,282201211,10.04,4.912061808098771e-10,600
10,43437.8407,3215,15231128501,20957420025,4042777236,20847188,2480169868,276771446,14896931,37366414,1015827,292556748,10.52,5.01970184662556e-10,600
11,41129.503935,3628,15427255880,20080940344,4054110270,21834734,2513693824,278300239,20454501,31694049,1433540,322900584,10.02,4.989806168610965e-10,600
12,40487.6147,3227,14628418645,18462949421,3724811814,18785910,2167826782,267693958,18609721,26494233,1031744,261944419,9.18,4.972119995930091e-10,600
13,42452.478193,3222,15017244512,20788543748,4037327122,21182181,2436380203,277067185,11491120,30841829,727407,259437917,10.65,5.12301396822209e-10,600
14,43307.831673,3223,15419357786,20620551247,4029303015,20503557,2403864576,281319156,14766260,37975252,947910,269742521,10.43,5.058060706072257e-10,600
15,43191.74454,3221,15278486695,21782246706,4241855826,22197861,2540036117,285663073,11224680,35132542,767523,276320102,11.09,5.091302173593148e-10,600
16,42743.664545,3225,15361542665,21786646235,4160875259,21880546,2537727349,287080214,11346952,42188421,763708,287722279,10.95,5.026014505348211e-10,600
17,42469.442956,3225,14906088741,18973579976,3805248953,18627791,2236044047,266740877,20691954,34204771,1286262,279679873,9.42,4.964798425977341e-10,600
18,41184.051695,3220,14814494896,20378198455,3956146562,19159519,2411810548,272201268,13213177,30899347,809289,263835224,10.13,4.970998796762872e-10,600
19,41287.552754000004,3217,14730737541,20277326967,3975920666,19688688,2413458771,269040945,15981662,39750580,856439,300013208,9.99,4.926684871363005e-10,600
20,43581.888469,3220,14970882475,20282124796,3923922627,20247300,2433009505,276060981,15469449,33920818,958304,299925467,10.06,4.960032590857548e-10,600
21,44070.46494,3221,15775742474,21149989494,4085460911,20845690,2438659395,282694292,14824564,39807483,910779,311247290,10.66,5.040191628948145e-10,600
22,42853.583367,3225,15677855583,20852121094,4097113166,21621365,2588904601,281250243,18830291,29953836,1220606,301194835,10.35,4.963523832104598e-10,600
23,42782.67032,3622,15272983126,21139230076,4115258175,20293155,2443197346,276286199,11498020,36913305,777152,262385225,10.77,5.094792932987423e-10,600
24,41557.425770999995,3216,14827279867,20193656026,3921936424,19479570,2397656984,277535598,16365738,34316366,1001043,258471338,10.08,4.991666683349299e-10,600
25,43983.206163,3234,15426895813,21076619345,4082600634,21312633,2458491818,279553884,13426315,36804838,845338,274754104,10.77,5.109927651919644e-10,600
26,43401.664304000005,3239,15339275681,22187275960,4321205565,23880227,2601048443,287052592,10755876,43152956,678467,282634537,11.22,5.05695247142002e-10,600
27,43947.756723,3211,15560545622,21140651464,4084226074,20791735,2466453474,287162175,14787389,37374143,891388,276336324,10.59,5.009306367891974e-10,600
28,43158.258125,3224,15101640235,20685745784,3994689976,20341351,2426641365,272597133,16272714,37218081,1014265,293840077,10.34,4.998611173109252e-10,600
29,42992.741419,3226,15405180944,21767466946,4185821394,22710568,2532352664,274330405,10947448,43703371,639597,288210852,11.05,5.076383038693693e-10,600
30,43573.241647,3211,15368101485,21935473656,4191647497,22970988,2537205603,276101685,9643292,37231173,659644,297743578,11.19,5.101325905009215e-10,600
31,43749.566029,3221,15057716515,20986264816,4031915557,20912549,2481840231,275368554,13819549,39404866,873997,285061384,10.62,5.060452678507742e-10,600
