,task-clock,page-faults,cycles,instructions,branches,branch-misses,L1-dcache-loads,L1-dcache-misses,cpu/cache-misses/,LLC-loads,LLC-misses,cpu/cache-references/,power/energy-cores/,EPI,Frequency(Mhz)
0,41577.494972,3218,43031680127,66172322649,12606264099,66028489,7657279157,830583659,13112221,108152918,731997,746678751,35.53,5.369314326242247e-10,1800
1,42255.869501,3212,43647421332,65520736548,12630682867,66757001,7599899113,817698347,13873460,103832049,714919,831833416,35.83,5.46849774403119e-10,1800
2,41894.320349,3246,43599886551,65926467375,12594720924,64098035,7674224163,810790702,15356395,116478231,607483,789481468,35.96,5.454561943301759e-10,1800
3,42555.401063,3235,43977010010,69279204606,13170852646,68416159,7895488293,822723852,13732137,132609739,638202,852611447,37.97,5.480721122007738e-10,1800
4,40027.078713999996,3232,43827340510,68807063975,13148948415,66284093,7952006319,833221458,10586208,99730128,397510,815283566,37.96,5.516875420493481e-10,1800
5,41526.137505,4054,43488901616,66725764838,12770475108,72679130,7798660706,816244196,19821155,134033950,1016820,811340443,36.21,5.426689388710998e-10,1800
6,41334.60595,3221,44332198247,69772492622,13233045186,66897573,8060055598,857595965,13430647,115306620,556489,756065830,37.71,5.404708730172217e-10,1800
7,42163.467737,3229,43572219689,65318670253,12423002240,67260047,7581969574,802295320,13708768,99436942,883494,826089638,35.6,5.450202807575517e-10,1800
8,41607.370544,3227,43271075990,66848890102,12653845938,66152189,7613215138,809080216,13363919,107013384,675936,796547908,36.59,5.473538894089327e-10,1800
9,42497.381025999995,3226,44463666948,69690673087,13269888449,66073001,8106637705,852576694,13669810,104036576,653330,826001185,38.14,5.472755292862078e-10,1800
10,42763.636384,3222,44469984724,69626784713,13146203765,68638579,7930443416,820812519,15150908,113105274,695467,860813283,38.01,5.459106026032415e-10,1800
11,42293.719254,3218,43628307630,66829575855,12715289802,66389301,7670106389,832749139,13454507,112357400,793357,820810502,36.72,5.494573252966817e-10,1800
12,42428.895759,3216,44330521554,69987991338,13302870054,69028415,8116143420,855793240,13541628,106186813,593286,773585830,38.78,5.540950562892407e-10,1800
13,43024.537129000004,3228,44422875989,69076018821,13148384439,64629024,7965883783,824731340,16067425,112525196,672493,830418283,37.64,5.449069104219561e-10,1800
14,41768.634606,3246,43644590788,68415053376,13030270785,66992486,7821333876,778084233,15770231,126325361,654454,971655018,37.48,5.478326501335155e-10,1800
15,41408.396381,3219,43650421466,66427341995,12674591029,68832413,7719570474,841223903,13513441,122822968,632869,751892493,36.39,5.478165903844095e-10,1800
16,40035.640336000004,7579,43763702177,69703719098,13436952372,68897210,8044571333,829289606,11692320,127955749,486557,821304841,37.88,5.434430255685868e-10,1800
17,42121.661902,4008,44805067841,69285394445,13143014013,68145293,8111144935,853827047,15882415,133403549,846788,834154508,38.38,5.539407014629431e-10,1800
18,41992.599718,3224,44223943090,67850436294,12943934917,70812761,7811719021,824498079,14033439,106609733,770479,839326598,37.3,5.497385431447613e-10,1800
19,40038.441724000004,3222,41556065133,61976966600,11685188177,61069927,7034900509,752613361,14845196,121606051,830618,765036758,33.27,5.368123324706247e-10,1800
20,41969.916369,3244,43443076637,64861369255,12368817061,65245356,7484480456,797603560,14867193,114693170,780006,755018364,35.12,5.41462513101243e-10,1800
21,41979.743719,3265,44364252777,69747772325,13203416383,71781524,8110455101,855971456,14635790,115508385,921716,707520644,38.35,5.498383492637233e-10,1800
22,41986.928844,3216,44130272155,69662744097,13372376965,69440155,8068928245,796567887,15692968,122676362,703168,894633675,38.24,5.489304289643508e-10,1800
23,42037.943079000004,3222,42288180290,62888425234,11975566376,65631706,7323160214,828807953,15470798,94573463,847641,636185487,34.35,5.462054403841077e-10,1800
24,41002.594662,3617,42636769113,64059770661,12299320604,64886075,7307903091,823195544,14729173,106559709,672482,668260407,34.44,5.376229050561883e-10,1800
25,42087.872159,3221,42768054390,64854595399,12536893370,69263138,7605886967,816650557,17135817,120052654,721448,833524551,36.02,5.553962641875552e-10,1800
26,41503.381999,3226,42599308380,64005010729,12276302511,61717906,7447894352,811476404,13124110,86089238,796772,744896790,34.74,5.427700051030485e-10,1800
27,40046.142622,3213,42449257422,63594156208,12124792722,62936647,7346162401,795430350,13891888,107671771,602135,751719023,34.21,5.379425098134483e-10,1800
28,40027.58286,3630,44409652121,69498970227,13355275978,70120787,8093449735,851297407,15300596,122792601,810271,796195506,38.04,5.473462394586913e-10,1800
29,42087.163605,3215,44159214172,68534245407,13124093156,69539759,7970445188,840849157,14000658,113589972,637589,809691516,37.59,5.484849184049031e-10,1800
30,40033.103426999995,3615,43254311848,66949553860,12783930132,67626715,7786760895,811270432,11735563,123210727,606148,822630773,37.01,5.528042812263186e-10,1800
31,42133.536176,3429,43383131585,68996314123,13125498399,68576552,7867561819,849599007,13607173,116506382,706098,751828094,37.56,5.443769058886485e-10,1800
