,task-clock,page-faults,cycles,instructions,branches,branch-misses,L1-dcache-loads,L1-dcache-misses,cpu/cache-misses/,LLC-loads,LLC-misses,cpu/cache-references/,power/energy-cores/,EPI,Frequency(Mhz)
0,41925.429421,14031,17967958119,25082930625,4847140068,26393655,3080006951,346579766,26232802,38376593,1419391,293316839,12.48,4.975495163057726e-10,700
1,41678.321055,3208,17381932982,24305732800,4759160225,23815201,2836917742,319166125,14497328,44937426,936272,318383411,11.93,4.908307064084897e-10,700
2,42159.882667,3206,17808649674,25431076379,4922576135,24430231,2974002460,333290611,10274589,44164616,700086,309981653,12.79,5.029279850129146e-10,700
3,41540.091677,3609,17785105273,24613786653,4837869682,23888140,2896822218,316272682,13160428,39321806,772103,328549209,12.33,5.009387695532489e-10,700
4,42210.474717000005,3206,17699216091,24597555773,4838538181,23538536,2882114705,327928583,16915312,37259867,884724,345879238,12.02,4.886664395002204e-10,700
5,42421.041998,7575,18251366696,24799716673,4816284872,28629781,3124337434,326293989,22053949,41990961,1300263,385532080,12.44,5.016186339557542e-10,700
6,41727.175587,3614,17428800075,24383768161,4830535818,24117820,2880922398,312354988,13319332,41261600,840011,355484249,12.08,4.954115344371199e-10,700
7,44521.812684,3214,17576947831,21067356620,4064212296,20917858,2461216196,294118172,31976348,39304834,2197619,328201270,10.6,5.03148078384786e-10,700
8,42386.16252,3212,16467292710,20402998013,3953631977,19979819,2462309747,295314119,28663456,36306914,1943456,306188226,10.18,4.989462819882499e-10,700
9,41998.108830000005,3617,17283898757,23409487995,4526145780,23543073,2696907653,316652263,19031249,38508898,1194586,325842553,11.62,4.963799294748309e-10,700
10,42605.31347,3219,17657378144,24607091622,4849646698,23730512,2889763833,325039941,12379795,39714622,857124,322598643,12.04,4.892898431456899e-10,700
11,42337.956813,3215,17404026490,23841549710,4681274999,24001868,2790517144,320237764,16911314,35533319,914671,325424462,11.74,4.924176550098932e-10,700
12,42344.294009,3216,17348547979,23059161474,4383782272,23430542,2681343766,300214788,19614484,34269029,1023615,347967654,11.53,5.000181820575077e-10,700
13,42066.379841,3221,17512627975,24738836723,4814451312,24308756,2914521371,342845291,14945947,41580821,849963,306231415,12.11,4.895137202931285e-10,700
14,43852.645645,3209,17377346977,23917881598,4591400973,24547209,2785607739,319477937,13428292,38532101,893114,296924699,12.14,5.075700350074122e-10,700
15,40669.108965,3219,17080858607,24514333997,4826079098,24413154,2898787637,315560106,14327689,35572598,910880,322491387,12.29,5.013393389151024e-10,700
16,40063.631785000005,3621,16910648460,20999711228,4059807783,20691248,2422811088,291816321,21677742,34864262,1084687,289714748,10.59,5.042926488379424e-10,700
17,42093.110304,3647,18318881608,25912853010,5148357328,28405371,3207583964,345733921,18868964,50141939,1132735,370607887,12.85,4.958929066992767e-10,700
18,41686.023621,3228,17483407846,24154526142,4795712192,24192568,2795423416,319049838,16599967,39535507,1023075,327759942,11.69,4.839672668913746e-10,700
19,42149.92777,3217,17391165278,24772539795,4868965880,23080369,2891253652,320914344,14269304,43775878,782481,327758915,12.11,4.888477362520673e-10,700
20,42441.53673,8810,17988055653,24397341728,4812947139,24236186,2864602996,325566929,18808701,39303776,1218376,348184204,11.99,4.914469835965566e-10,700
21,41936.048407999995,3240,17130460711,20994204549,4083891379,20666940,2420877888,295316097,27817308,32538843,1531660,320342730,10.51,5.006143469484589e-10,700
22,41274.738052999994,3217,17087900112,24303718340,4818949061,23865715,2857920701,312260264,12251404,38333042,717296,319757470,12.07,4.966318252682647e-10,700
23,42505.296888,3216,17540547703,25384960828,4890148377,24172270,2964452948,321381700,13262363,45182604,641571,319516730,12.61,4.967508157858166e-10,700
24,42309.950701999995,3214,17287689158,25009891545,4900884345,24321782,2941831056,316424368,11483080,41959304,749744,333691281,12.65,5.057998743112903e-10,700
25,42184.612512,3217,17351615900,23381371753,4533621991,24110347,2741960726,310395138,14317846,35599386,904747,322339703,11.53,4.931276112369505e-10,700
26,43764.412124,3623,17878644355,25596678784,4985695430,26034957,3010367859,332661228,14001448,42143698,856906,335240992,12.69,4.957674433892681e-10,700
27,40051.328601,3223,17245912333,25096558028,4933969838,24774134,2970977539,322247301,10154175,36421820,560638,322923889,12.59,5.016624186453557e-10,700
28,41970.156971,3640,18060586838,25570011369,5070967705,26940694,3172463764,338702598,16951830,49958571,1126881,359450507,12.72,4.974577373642153e-10,700
29,42256.09957,3613,17239310816,23957450155,4645345613,23526640,2796549472,322528444,17316241,32840245,1000763,324106584,11.79,4.92122488984471e-10,700
30,41075.098566,3217,17020007182,22515605250,4223488306,23883870,2617901203,295954633,21169276,44246812,1138080,328479730,11.16,4.956562293611894e-10,700
31,41360.735118000004,3641,17418745058,24215714538,4797970875,22792584,2793116283,313076834,13122726,40819082,752466,311289256,12.01,4.959589353084568e-10,700
