,task-clock,page-faults,cycles,instructions,branches,branch-misses,L1-dcache-loads,L1-dcache-misses,cpu/cache-misses/,LLC-loads,LLC-misses,cpu/cache-references/,power/energy-cores/,EPI,Frequency(Mhz)
0,41932.379992,3210,12428024328,16573034344,3258493778,17277850,1954807350,218548512,13316730,27455874,1052747,220312396,8.71,5.255525222002159e-10,500
1,41807.203933,3232,12513980845,16272426840,3154204412,18686845,1928081961,217087103,15890509,26889194,824888,234371175,8.56,5.260432315454183e-10,500
2,40072.308031,11868,13138880161,17019418891,3331158741,22261009,2144992015,228185699,16764305,34422535,978049,280163065,9.07,5.329206630431011e-10,500
3,43228.010151999995,4305,13397532459,17596085486,3384275386,21839972,2188652707,234252118,17234585,33128797,1456573,300716085,9.22,5.239801777125784e-10,500
4,43372.16942,3223,12516557449,16976093508,3292537410,18333828,1983696506,217702055,11697603,29715136,885939,264297119,8.92,5.254447965779902e-10,500
5,42806.718844999996,4269,12603239864,16639360058,3168102876,17287076,1939789547,224677759,14838265,33579233,864606,251132593,8.67,5.210536925566179e-10,500
6,40069.09983,3635,12193453910,15881119395,3074431963,17578392,1864239814,212132803,12529330,24207041,805158,219608834,8.35,5.257815769982126e-10,500
7,42495.679705,3216,12768670915,17369561380,3324494202,18281855,2009679927,227283347,15009646,32397833,936858,254303788,8.93,5.14117760640885e-10,500
8,43410.119186,3215,12718897926,17743699787,3467743876,17984986,2082587473,237204256,13748881,33292330,744007,245534453,9.14,5.15112412276974e-10,500
9,42783.912854,3219,12678235567,16616533989,3161860108,18067574,1932880799,227157140,15009194,25042004,898857,244045297,8.7,5.235748926797444e-10,500
10,40067.127346,3622,12322483116,16305271287,3114695478,18044217,1911671218,210024789,11712359,30079991,635117,230530858,8.47,5.194639114500984e-10,500
11,42544.17033,3220,12750904283,17365634692,3327249808,18319316,2009205717,227495642,13321437,34533845,939010,246120435,8.91,5.130823121659158e-10,500
12,43951.758112,3219,13106063476,17339762101,3340840334,18645588,2023269066,231391274,18746542,33152283,1104335,264724691,8.93,5.150012986328687e-10,500
13,42735.30503,3221,12455497211,17348646044,3329024455,18148973,2011320089,226580225,13249979,31570228,779875,244797488,8.91,5.135847476167461e-10,500
14,41164.475449,3631,13031744659,16812043189,3299001390,19513922,2096915952,233350802,17346889,31325330,1208947,262761351,8.84,5.258135433404043e-10,500
15,42968.641414,3219,12446743349,16638931569,3254609959,17223120,1940640201,223797200,13780986,33443555,987102,250533765,8.73,5.246731115995973e-10,500
16,41582.985748,3220,12450217440,15946734617,3096218841,17645252,1862752407,218535707,14484767,24611610,976048,205441837,8.33,5.223639948908294e-10,500
17,43126.959947,4004,12946801862,17435290151,3331398979,18271440,2032665487,230701153,14915051,35402330,943754,257583545,8.96,5.139002518685415e-10,500
18,42616.507402999996,3225,12813399614,17256130928,3308199044,18059084,2013138032,223929476,12363832,30069736,778106,256544637,8.91,5.163382242042757e-10,500
19,41545.877254,3215,12418269294,15902436163,3075082333,17762881,1845209755,212587784,15843889,23703459,942782,229467105,8.3,5.219326092508711e-10,500
20,42751.208649,3218,12950591278,15467561100,3039259004,15399966,1801577494,215544646,19015564,24810870,1221592,229808546,8.08,5.223835837958966e-10,500
21,42237.772665,3212,12641189604,17754603820,3462126492,17687164,2045480981,230694458,9395982,35212180,652072,259105504,9.13,5.14232820544007e-10,500
22,40077.978664,3213,12250509668,15536740808,3053877740,17462912,1845412330,213142362,14351777,23495484,773088,214344964,8.17,5.258503119131136e-10,500
23,44000.959451999996,3626,12991242120,17383772752,3357152699,19140215,2050055968,237516084,16510411,28793913,1111983,257475240,8.98,5.16573710903282e-10,500
24,41804.243706,3631,12529506378,17008347632,3286354475,18104192,1996813947,226071103,12558684,25590635,753464,234312315,8.8,5.173929996258675e-10,500
25,41802.291326,3613,12985100160,17121294417,3321246962,19858379,2127062694,227624889,14158158,33435252,925883,273627418,9.01,5.262452581303566e-10,500
26,42951.639760000005,3222,12616918372,16094996267,3091592729,16950837,1889879702,221812587,15866935,27849583,901488,244032134,8.5,5.281144437061956e-10,500
27,42934.102002,3215,12648601537,16968378785,3289361895,17386583,1979182944,222988598,12619530,27011823,894985,237745998,8.79,5.180223821836377e-10,500
28,42543.957131999996,3619,12892389534,15502551360,3045063305,15580480,1807354007,218896663,22084368,24689273,1539799,227451502,8.1,5.224946405209007e-10,500
29,43067.516388,3215,12853680559,17375704954,3346620876,18550928,2022364595,226951115,14534322,32056083,857385,251367781,8.94,5.145114988811981e-10,500
30,43225.502104,3618,12421626360,16639344241,3262884538,17871363,1953126571,223794994,13344367,26538307,815595,238726156,8.77,5.270640400834051e-10,500
31,43459.19786,3211,12848997469,17417176865,3416013998,17679826,2017568123,230366203,13452205,30477446,840019,245735790,8.93,5.127122534964279e-10,500
