,task-clock,page-faults,cycles,instructions,branches,branch-misses,L1-dcache-loads,L1-dcache-misses,cpu/cache-misses/,LLC-loads,LLC-misses,cpu/cache-references/,power/energy-cores/,EPI,Frequency(Mhz)
0,42983.557144,3219,20050194790,30148487745,5818588689,30094369,3463434087,377956774,10166170,49907792,557101,346173849,14.86,4.928937108118953e-10,800
1,40057.077262,3214,19544892723,29674011184,5850259263,28832813,3429264693,383480498,10087117,56085512,463716,349962648,14.5,4.886430725556338e-10,800
2,42205.709223000005,3215,18765550450,24493087432,4805738504,23351275,2836067502,332136273,28697703,46442862,1578917,345462519,11.91,4.862596450147682e-10,800
3,41657.410348000005,6335,19918426392,29839258695,5840139367,29362257,3451805368,384426662,12082937,53414946,911182,378331409,14.55,4.876126497887183e-10,800
4,42517.159266,3228,19921184090,29328295626,5690229680,29486087,3426640027,376455883,12101906,59849143,738784,372010610,14.46,4.930392200213974e-10,800
5,41691.198832999995,3241,19603155019,27237254484,5228700469,28509908,3140141426,325301405,17723302,48497690,948551,376257048,13.63,5.004175442134478e-10,800
6,42061.225575,3631,20773330797,30109073517,5908057734,32842439,3668774839,385973036,15955936,59763176,1020047,409603352,14.98,4.975244419773356e-10,800
7,42149.869991,3240,19945763902,27762157233,5358824053,27870177,3153497109,357376274,15855613,47470088,894293,374307275,13.7,4.934775019469756e-10,800
8,41882.367813,3577,19892482302,29666548574,5770432569,29827578,3525402431,372632802,9829669,47045633,660182,413550075,14.71,4.958446704141365e-10,800
9,41673.670768,3248,19845189443,30256773054,5912679421,29598815,3578476573,378791047,9860755,48555527,548649,359101451,14.82,4.898076861518042e-10,800
10,41627.060358999996,3259,19701819948,29739504045,5758575086,29477695,3452531198,374803842,12046165,58339294,672385,372628846,14.68,4.936195296931355e-10,800
11,41840.111119,3248,19540281386,28257963333,5496711409,27756511,3256600558,363095400,13518187,49450153,689746,350215663,13.93,4.92958386131543e-10,800
12,41811.475473,3245,19868273951,30013861672,5844204795,29084679,3487015309,368679601,12161881,48770932,699026,409953012,14.74,4.911064147986988e-10,800
13,41706.260311,3243,19807157025,30149367684,5871152502,28969328,3502784562,373573856,11190585,61486361,660458,382981003,14.77,4.898941879911566e-10,800
14,42260.840110000005,3245,20103171572,29936156942,5842559867,30402938,3519732309,380915908,10233127,55587528,613994,368821399,14.7,4.910449938006608e-10,800
15,43404.575065,3250,20141840118,30295442738,5802805371,30996498,3513919372,384702787,10316064,50020361,705618,393043952,15.25,5.033760401484976e-10,800
16,41853.972345,3232,19849688373,29685628769,5728892842,29720206,3443954379,370504161,11617802,49680528,664990,382198794,14.46,4.871043868573954e-10,800
17,42143.871156,3252,20182053561,28070220734,5483991453,29851346,3385552862,349335834,18934613,53695673,1105647,380749809,14.1,5.023116894453702e-10,800
18,41957.468820999995,3653,20124877810,30484830240,5969586226,28551154,3607129512,380942217,9676642,51613681,595016,386758270,14.83,4.864714641100787e-10,800
19,41784.374063999996,3244,20000296815,30117479069,5886425663,28733437,3516831593,372670874,10157165,49097040,533933,381008949,14.82,4.920730571787552e-10,800
20,42035.552462,3254,19817789865,29654583889,5744112795,29660896,3449595667,367406587,11339746,43271541,556856,373101170,14.76,4.977308080008177e-10,800
21,41590.966123,3257,19729351990,30172157757,5893166832,29344988,3553879078,374118415,10292648,55751699,564080,399143829,14.88,4.931698992110636e-10,800
22,41972.68078,3266,19716671416,28831271396,5575171194,29357930,3371262955,369366856,11997059,61443947,662480,351702242,14.31,4.96336072157586e-10,800
23,41386.416357,3252,19723995992,29902603544,5858065687,29639033,3472139968,371824009,9418868,62349059,611451,368354282,14.65,4.899238950362081e-10,800
24,41915.696731,3252,19957534024,30270970024,5893966937,29645453,3540264603,379806789,9914590,54625577,607816,366789652,14.69,4.852834246260757e-10,800
25,41862.038931999996,3250,19899522805,29551919939,5748324511,29303580,3451194097,385366690,13052608,47814817,748866,379379616,14.53,4.916770223387278e-10,800
26,42459.829855,3252,20253849042,29572530465,5832139494,29078773,3455706004,392544398,11799130,51787736,607011,334277423,14.54,4.91672500505445e-10,800
27,42407.883348,3253,19831952960,28271444552,5525329098,28234261,3289848869,368312604,14525280,59454413,957663,343997292,14.02,4.959067434355132e-10,800
28,42034.149885,3252,19960576775,29852903039,5755855548,29920990,3535045531,377071535,12760126,53821921,746795,376371985,14.7,4.924144221684517e-10,800
29,41848.066181,3626,20427230357,30339481662,5874528934,31792808,3672811046,391818407,16207281,59102558,1146881,377810041,15.04,4.957236965204155e-10,800
30,40055.665717,3245,19346634936,25709222978,4921647984,24001754,3056708619,361989992,21969737,48226764,1156820,352916169,12.42,4.830951137896347e-10,800
31,41582.819551,3248,19930256795,30182289363,5859262227,28613065,3444725099,387509511,9524023,58217428,539295,374451685,14.78,4.896911504042027e-10,800
