,task-clock,page-faults,cycles,instructions,branches,branch-misses,L1-dcache-loads,L1-dcache-misses,cpu/cache-misses/,LLC-loads,LLC-misses,cpu/cache-references/,power/energy-cores/,EPI,Frequency(Mhz)
0,24008.089666,1143,26233009779,36826690331,10896869256,22548018,10901424783,3473768,2667495,887716,128377,8947643,17.15,4.656948491937506e-10,1100
1,24006.839035,744,26225404614,36828696424,10907086588,22443923,10919538153,1881892,1782587,411945,95823,4582520,17.16,4.659410097615461e-10,1100
2,24006.910725,731,26241920027,36869229670,10916482554,22426475,10923172706,1808392,1422660,341895,76423,4301604,17.17,4.656999930207656e-10,1100
3,24006.647004,1139,26218750107,36700215561,10814454664,24032504,10839279387,13724429,4244434,3696735,297024,31610633,17.21,4.689345753676839e-10,1100
4,24007.363326,973,26239892083,36850546167,10908415083,22415608,10925305967,2040002,1494079,547448,150976,5629840,17.17,4.659361064063656e-10,1100
5,24006.625663,936,26228755900,36840506105,10908082705,22378948,10923405770,1762999,932995,409887,98149,5544500,17.18,4.663345273008703e-10,1100
6,24006.86507,747,26210668243,36817406443,10904235413,22495745,10915818274,2211702,1951601,543973,122337,5582524,17.17,4.663555002599726e-10,1100
7,24006.874734,738,26233856864,36844614908,10909143246,22455970,10920401964,1892383,1082673,398673,101747,5634995,17.17,4.660111129638083e-10,1100
8,24007.022271,1128,26214946257,36822964796,10907733392,22495782,10918039216,2441859,1867324,537464,84878,4810404,17.17,4.662851048285266e-10,1100
9,24007.479524000002,1527,26238627795,36758311791,10885276458,22426839,10898014595,2301763,1887756,576697,145028,6369207,17.28,4.700977590660429e-10,1100
10,24006.73805,941,26224151620,36725893477,10876572870,22326015,10887592045,1842105,1465654,461642,104506,6123085,18.53,5.045486507116463e-10,1100
11,24007.770692,738,26224179730,36840676062,10909364119,22398165,10922419004,1801516,1075308,402776,70577,4105168,17.23,4.676895714672349e-10,1100
12,24007.335527,747,26237854187,36852654492,10913662390,22355878,10924408601,1809856,1370653,439177,129331,4898230,17.21,4.669948538913515e-10,1100
13,24007.233739,740,26226686190,36820582977,10902872026,22360223,10915025434,2059594,1407477,527861,117326,5475756,17.24,4.682163780722585e-10,1100
14,24007.583165,4910,26236574037,36525613056,10734468849,25472487,10790138527,16108931,20813095,4966506,1594865,47151208,17.28,4.730926753647313e-10,1100
15,24006.908241999998,918,26226419409,36806291708,10895331658,22617307,10913149124,2821140,2593106,722339,200017,8769520,17.19,4.670397152849735e-10,1100
16,24007.130487000002,3255,26210991868,36751124001,10854944994,23646434,10877029619,8853059,11595182,2157938,847548,14705189,17.32,4.712781029371707e-10,1100
17,24006.650009,1326,26228834128,36842994423,10909780310,22415624,10917837745,2176805,2287016,639220,146214,6149140,17.25,4.682029859449027e-10,1100
18,24006.84971,6262,26225891024,36763682131,10877656146,22973594,10900149229,4430216,2921461,1111297,259674,11657454,17.23,4.686690505756294e-10,1100
19,24006.74572,1154,26224538086,36843155873,10906171917,22489069,10919188954,2170319,1184483,391507,81480,5407760,17.25,4.682009342375968e-10,1100
20,24007.252066,744,26241194946,36860456889,10911918859,22467714,10925575592,2153352,2015662,499371,137653,5712188,17.27,4.685237638807934e-10,1100
21,24006.713572999997,1135,26225787895,36838387388,10904129276,22510202,10918483837,2013723,1487273,528838,109586,6218283,17.16,4.658184360586268e-10,1100
22,24006.621894,974,26212113603,36822630983,10904292129,22510743,10914836916,2237107,1289295,351962,55690,3324961,17.21,4.673756203880539e-10,1100
23,24007.023035,1326,26233273330,36721268956,10810275222,24074223,10838558573,13453377,3843825,3443851,287487,31173819,17.4,4.738398343708915e-10,1100
24,24007.378625999998,3665,26212765682,36695668231,10836279349,24013788,10860960600,10473828,15570863,3990480,1663651,28900727,17.26,4.70355244421438e-10,1100
25,24007.685138,2120,26239259760,36771557171,10861768569,23324993,10891366945,7434226,10302550,2397689,966789,17875748,17.16,4.666650346135813e-10,1100
26,24006.764434,732,26225538120,36838876390,10909376355,22391310,10922073339,1761221,1289388,415382,106667,4920066,17.14,4.652693480263881e-10,1100
