,task-clock,page-faults,cycles,instructions,branches,branch-misses,L1-dcache-loads,L1-dcache-misses,cpu/cache-misses/,LLC-loads,LLC-misses,cpu/cache-references/,power/energy-cores/,EPI,Frequency(Mhz)
0,24011.428624,141,16648489972,23363868427,6914574013,14344114,6929176920,1914818,1188120,425442,122879,5471455,10.52,4.502679011769629e-10,700
1,24013.000287,147,16655330545,23386106300,6913413706,14453263,6929303108,2275923,1863408,622118,116543,6771519,10.52,4.498397409576471e-10,700
2,24010.501180000003,143,16653236746,23370515212,6918897393,14312702,6927986980,1732097,1412504,492258,102731,5477553,10.53,4.5056773051341146e-10,700
3,24010.601437,140,16657374012,23380109024,6923653485,14287010,6933665596,1595928,931755,380253,59759,4116452,10.52,4.4995513020067943e-10,700
4,24010.796334,139,16663408450,23393255820,6924694363,14282783,6935304045,1672788,1098163,410501,97653,4226757,10.52,4.4970225952925947e-10,700
5,24010.452629,139,16646506190,23392009712,6925450864,14340726,6931869054,1995686,1522405,491080,66741,4803727,10.53,4.5015371187188566e-10,700
6,24011.832704,528,16648045322,23242413823,6821282215,16176451,6849329501,13413478,3491393,3410778,231369,33940094,10.54,4.534812984686612e-10,700
7,24010.404228,137,16656084418,23380464732,6922452914,14227207,6938516340,1514365,975539,503013,116213,5523998,10.53,4.5037599212422703e-10,700
8,24010.49713,137,16660613079,23378890619,6923643915,14233357,6928859706,1777404,1652483,540044,85892,4591257,10.53,4.50406316176623e-10,700
9,24010.764399,136,16663714101,23383483558,6925597226,14249557,6933575333,1574240,1006554,366319,62536,3870673,10.53,4.503178482317044e-10,700
10,24010.723136,140,16664363544,23389210810,6923184234,14312527,6936227843,1604646,1384877,443014,144408,5388699,10.53,4.5020758013339736e-10,700
11,24010.731012,149,16646824244,23377092317,6919293735,14344097,6927512037,1857528,1490392,451515,110444,5900954,10.53,4.504409640519109e-10,700
12,24010.154019,138,16653012717,23372293899,6920046282,14285971,6932304821,1670442,867833,379034,59427,4557985,10.53,4.505334412404652e-10,700
13,24010.883812,138,16658238749,23384806565,6921245258,14292732,6932382276,1732455,851842,428441,63224,5438269,10.53,4.502923712766661e-10,700
14,24010.600953,137,16660620928,23396108563,6924317556,14263963,6932837906,2066600,1534649,671582,111103,4595678,10.53,4.5007484777416225e-10,700
