,task-clock,page-faults,cycles,instructions,branches,branch-misses,L1-dcache-loads,L1-dcache-misses,cpu/cache-misses/,LLC-loads,LLC-misses,cpu/cache-references/,power/energy-cores/,EPI,Frequency(Mhz)
0,24006.343405,749,28619746771,40204180057,11909278596,24389922,11917688039,2159484,1847489,525144,103009,4530708,19.44,4.835318111807948e-10,1200
1,24006.504602,725,28605874517,40202766326,11911718047,24320670,11924073043,1616739,1823584,559314,152226,5890973,19.42,4.830513363813143e-10,1200
2,24006.932707,1312,28601949610,40061410159,11809949606,25975660,11839886310,12335175,4066865,3343916,285817,35103018,19.37,4.835076928925437e-10,1200
3,24006.75005,1111,28601455456,40197226457,11910763613,24505564,11921991638,2369276,1853257,461503,102204,4567669,19.39,4.82371589013535e-10,1200
4,24006.440527000002,728,28635538316,40216968140,11909564724,24375273,11915467143,2103971,2116808,575244,131284,4827164,19.32,4.803942438610689e-10,1200
5,24006.710969,722,28635609217,40231341498,11915242743,24407324,11929465042,1855142,1067433,401974,115459,4763098,19.2,4.772398653660227e-10,1200
6,24006.838926,722,28633569552,40211854496,11909194253,24411690,11921495768,1928944,1345131,474442,133062,5586076,19.29,4.797092857758857e-10,1200
7,24006.670238,1509,28629309178,40194158274,11902422514,24522476,11914265292,2280424,1641323,544916,89523,5873348,19.29,4.799204866662908e-10,1200
8,24006.41767,5260,28619912550,40356977933,11929702423,25438915,11960098181,5891016,1413067,810095,117796,9607910,19.37,4.799665632089142e-10,1200
9,24006.181838,732,28616852651,40206102822,11908686700,24529791,11915534469,2267758,1955632,419460,90837,5203793,19.26,4.790317550862279e-10,1200
10,24006.35494,722,28614791179,40189446632,11905223287,24421669,11922731455,2036354,1581461,519242,151624,5483451,19.29,4.799767505293477e-10,1200
11,24006.523209,722,28606565029,40204840718,11913152481,24386945,11925400247,1882177,1253995,432002,73782,4342214,19.2,4.775544351654157e-10,1200
12,24007.033444,1135,28599990063,40190712345,11910138253,24480513,11916999871,2110378,1807544,392906,79024,4976439,19.25,4.789663799625296e-10,1200
13,24006.889316999997,914,28605212408,40192588302,11905235137,24373103,11921312468,1696207,1164225,455127,103598,5931726,19.28,4.796904308608714e-10,1200
14,24006.50446,727,28603598566,40183807392,11901776763,24425192,11916057255,1974551,1673358,418415,99195,4982505,19.29,4.800441086087913e-10,1200
15,24006.845031,724,28633712690,40222872846,11910317719,24346130,11920211666,1935389,1621391,539517,117939,5060693,19.27,4.79080648311184e-10,1200
16,24006.935158,1134,28631005982,40172144095,11896659771,24528074,11916169119,2004074,1381699,588931,203991,9019788,19.31,4.806813386493704e-10,1200
17,24006.432022999998,1111,28631039562,40194198878,11906571927,24456950,11918775494,1898252,1052213,418878,77737,5425219,19.29,4.799200018527608e-10,1200
18,24006.270666999997,929,28623684701,40219351186,11909609827,24541425,11913128988,2433549,2117075,407843,76566,4644926,19.31,4.801171433795193e-10,1200
19,24006.116194,721,28620533344,40216953296,11910319294,24399012,11922336957,2147367,2427948,676184,139771,6041355,19.28,4.793998157467985e-10,1200
20,24006.511615,725,28617989460,40193570985,11903508155,24371746,11913013752,1738872,1136713,462490,104566,5688809,19.31,4.804250910476796e-10,1200
21,24006.497894,723,28609324137,40442135125,11978345898,24697239,11989675126,2106222,1730066,469018,134111,6756065,19.36,4.787086522549173e-10,1200
22,24006.517800999998,1693,28603199101,40033200422,11808145616,26183071,11831365777,13433160,4176462,3394942,306673,32535158,19.33,4.828492300450032e-10,1200
23,24006.864304,729,28601729975,40178422530,11903094713,24527794,11913153623,2252818,1961597,524619,132023,5939634,19.3,4.803573357214132e-10,1200
24,24006.291741999998,722,28634701145,40200215087,11906754210,24385196,11914807983,1882678,1401793,444508,91927,5254504,19.29,4.798481788779788e-10,1200
25,24006.402186000003,719,28611421679,40193809800,11907832268,24413615,11922824197,2055173,1363019,570862,105694,6190956,19.31,4.804222365604168e-10,1200
26,24006.851555,731,28617033458,40197279958,11902479044,24509669,11918834852,2040081,1463302,585712,181781,8053050,19.32,4.806295356349096e-10,1200
27,24006.047795,1305,28604474201,40183065928,11902335000,24511781,11914818869,2291538,1340502,428428,87353,5108409,19.31,4.805506885562105e-10,1200
28,24006.135423,739,28603569575,40189289406,11900541787,24463386,11913010594,2240838,1917739,566376,129836,6721455,19.32,4.807250958041485e-10,1200
29,24006.31151,723,28599447092,40189880856,11905071028,24370148,11915914833,1995910,1567984,535660,126256,5141373,19.31,4.804692024140993e-10,1200
30,24006.752586000002,3302,28631190137,40177062694,11864275284,25044514,11906088293,4859381,3157469,1097792,312330,11856157,19.31,4.806224921684913e-10,1200
31,24006.307236,606,28621749640,40203929474,11904629712,24438520,11917853605,1943155,1277567,549041,119095,6285075,19.31,4.803013101614317e-10,1200
32,24006.107756999998,1056,28618950293,40191168956,11900560301,24462571,11913482362,2047866,1488420,464851,108295,5754552,19.29,4.79956181944299e-10,1200
33,24006.122892,731,28605504714,40193003534,11908562900,24478218,11919315044,2125025,2062932,505837,127737,6215877,19.32,4.806806732832707e-10,1200
34,24006.325866,730,28602027054,40190681581,11909317676,24353719,11922491142,1940831,1510237,522493,107420,4736721,19.32,4.807084438481746e-10,1200
35,24006.36167,920,28634919734,40209547313,11906169782,24444083,11915889518,1817209,1518210,404457,115406,5477559,19.33,4.807315996256065e-10,1200
36,24006.376843000002,733,28633024772,40188581631,11902846377,24472038,11913747955,2088796,1264322,369274,90074,4751902,19.31,4.804847351244905e-10,1200
37,24006.400709999998,1115,28626167480,40217888893,11911963190,24423109,11919189268,2207586,1644677,377069,58852,3438468,19.29,4.796373089428237e-10,1200
38,24006.163025,733,28624020447,40193030073,11905933288,24328783,11915821795,1977782,2115883,642791,133909,5639332,19.31,4.804315565392431e-10,1200
39,24006.410409,724,28624010890,40226201192,11907449123,24503962,11919423920,2056203,1643689,505631,96117,6329074,19.3,4.797867913970035e-10,1200
40,24006.306732,918,28621884026,40227355177,11911775833,24561428,11927637066,2044724,1139285,378592,106220,5443736,19.31,4.800216150188392e-10,1200
41,24006.250908,921,28620488491,40186056001,11904093069,24391732,11914235816,2160764,1945543,534129,98660,5031475,19.31,4.805149328294243e-10,1200
42,24006.111804,2895,28621008640,39953179568,11758736296,26881571,11791778795,16132070,5459213,3894593,425910,43698243,19.31,4.833157262774175e-10,1200
43,24006.261638,745,28616201727,40196045698,11904055107,24469093,11914641171,2376098,1915764,532478,102716,4816065,19.31,4.803955131576733e-10,1200
44,24006.522515,1641,28614583895,40186463372,11891200058,24516555,11911380503,2681280,2967174,816504,218252,8997501,19.3,4.802612218284258e-10,1200
45,24006.862838999998,935,28604380440,40182215795,11905672750,24436865,11920102804,1571338,1376492,419510,137197,6410995,19.33,4.810585881728626e-10,1200
46,24006.959364,946,28635705540,40207136230,11899686655,24618214,11907018858,2692216,1491430,375857,68289,4611722,19.31,4.802630033021877e-10,1200
47,24006.456554,948,28633346915,40220465051,11914237631,24295877,11920516407,1794895,2008917,472563,109695,4598665,19.31,4.801038470220248e-10,1200
48,24006.321601,745,28628300494,40210744612,11909126142,24378697,11919443859,1645006,1578910,471017,122298,5226295,19.32,4.804685958049724e-10,1200
49,24006.113835,947,28623510575,40205572058,11905012415,24467557,11916837974,2052645,1167614,398311,101819,5199215,19.28,4.795355223944318e-10,1200
50,24006.348533,739,28620842616,40210381786,11908713298,24304867,11919831265,1808589,1358347,433367,75666,4068013,19.31,4.802242391720622e-10,1200
51,24006.464618,937,28613951700,40199422284,11909112000,24406192,11925179593,1622262,1275309,421134,109902,5225680,19.31,4.803551619120079e-10,1200
