,task-clock,page-faults,cycles,instructions,branches,branch-misses,L1-dcache-loads,L1-dcache-misses,cpu/cache-misses/,LLC-loads,LLC-misses,cpu/cache-references/,power/energy-cores/,EPI,Frequency(Mhz)
0,44410.662928,3216,9153566330,12676624064,2563442949,13802532,1523135380,172904626,18792153,23542218,1362786,167257922,7.99,6.302939930742747e-10,700
1,43975.715354,3238,9211459133,14024875873,2803212694,13256897,1701824526,177175912,15228475,20664821,1133442,183687561,8.59,6.124831390869593e-10,700
2,43475.532352999995,3648,9878379815,14174497199,2964301966,16213090,1843435742,181020679,15630625,24824714,1214776,206112376,8.79,6.201278166410112e-10,700
3,40050.207287,3238,9132101945,11399117287,2147670007,13883819,1366164224,150491549,19410909,22941623,1295622,193115894,7.03,6.167144194592408e-10,700
4,43882.913207,3242,9226647476,13855953820,2764256681,13766022,1712058145,175340245,14828223,25148050,1029401,188229473,8.7,6.278889286887072e-10,700
5,44015.583087,3239,9221323604,13928934829,2782163281,13575124,1707074904,176876184,14832340,22903929,1133962,176287055,8.65,6.210094387110439e-10,700
6,44620.031548,3255,9397556851,12118679267,2424021990,13297620,1442707497,176546657,21305963,21716877,1679746,175572698,7.56,6.238303558859258e-10,700
7,43867.788685,3261,9201946525,13982460352,2804971374,13649614,1705344714,179413627,14015673,20814627,990556,168370656,8.59,6.143410947538512e-10,700
8,44502.264888,3229,9384319452,13233394870,2715710855,12684677,1586132192,181992356,19473139,25749102,1407287,170752717,8.21,6.204001377312488e-10,700
9,40063.654636,3250,9064640293,12231766013,2402810370,12877271,1400263051,164343435,16199189,21340981,1229244,166417160,7.35,6.008944245817303e-10,700
10,40065.112219,3297,9097068985,12639659474,2561442127,13127783,1471416686,169699243,16036227,21077094,1089769,166124049,7.65,6.052378243050127e-10,700
11,43660.442345999996,3233,9220827694,13554266095,2752001541,13215310,1633979298,173458254,15919125,20699285,1236925,184882853,8.26,6.094022311578353e-10,700
12,43501.631910000004,3238,9211069756,13662991155,2777286527,13619422,1661399839,164807329,16788142,25333042,1373887,200702869,8.22,6.016252156462733e-10,700
13,44304.26562,8638,9967846239,14322521598,2989904557,16869346,1874093790,190267176,20447400,22964048,1455552,204128927,8.85,6.179079528311422e-10,700
14,40054.516139,3242,9295354107,12897223439,2680082121,13602477,1537841578,175323325,16885667,21247588,1202294,189868677,7.63,5.916002026395536e-10,700
15,44694.756359,4653,9079418325,10734716821,2170490169,11592596,1283636958,147616511,24391939,18343874,1825019,186268636,6.98,6.502267471411298e-10,700
16,40049.830693,3248,8873534407,11762202714,2286134755,13722648,1393392039,152861504,15758477,17796397,1179993,175788187,7.4,6.291338603773701e-10,700
17,40080.533519,3247,9083508427,12165225433,2415472895,13209535,1433086079,169789903,17257491,22513558,1448164,164420192,7.53,6.189774321463658e-10,700
18,43224.090603,3233,9228724757,14023758077,2831951445,13786003,1708823988,166465492,15190466,19619349,1154624,190619707,8.6,6.132450340900159e-10,700
19,43303.846495,3234,9115043070,13896395662,2811835996,13589163,1678196884,165057714,15317016,28952823,1081444,188396355,8.41,6.051929007028298e-10,700
20,44548.642021,3237,9283216811,13381145022,2742829431,14033030,1631468533,171177743,17037119,22193396,1251997,197293476,8.18,6.113079251851187e-10,700
21,44213.842731,3249,9163040076,13481461464,2732832156,13523027,1609462425,167261658,15504541,21304447,1231076,187038545,8.41,6.238196075742608e-10,700
22,43700.38971,3242,9390025836,13270285444,2720497753,13433712,1588981872,176866541,16140308,25005248,1268365,188990855,8.01,6.036041977998013e-10,700
23,40064.330783,3250,9264437382,13304732048,2720941358,12850920,1596669006,176167912,15023887,22943449,1196945,175975043,8.01,6.020414369189857e-10,700
24,43551.358002999994,3239,9354497742,13372299251,2756905551,14207005,1641360124,177644040,18228217,17334107,1390489,177239637,8.15,6.094688614892111e-10,700
25,43804.453509,3625,9487117633,14278228947,2878078538,15025584,1826026595,188498805,18591082,29291827,1461279,200980755,8.8,6.163229370158664e-10,700
26,43055.325576999996,3265,9184737624,14058801684,2779519510,13596782,1693318385,183924715,16436902,26949196,1279002,170603024,8.46,6.017582572224582e-10,700
27,43786.033233,3266,9106098123,13486495874,2747323354,13453904,1604149974,181669427,16273580,27301650,1308975,166027783,8.41,6.235867402898373e-10,700
28,44262.005205,3256,9458027919,13382447610,2760029997,13692846,1622056965,172561943,17661429,21010262,1449596,193629003,8.25,6.164791554151281e-10,700
29,40067.804556,3262,9410185941,11731826596,2279346863,13202120,1375367497,161801822,18407557,25766786,1448402,196536224,7.07,6.026342055218015e-10,700
30,44581.777972,3251,9481959603,13453781028,2726206418,13484057,1605581570,184239688,17257557,18569595,1330556,166984087,8.29,6.161836574229101e-10,700
31,44068.876199,3240,9147546572,13510645224,2749004248,14074132,1618167195,163452571,15663047,21023037,1128344,189927915,8.39,6.20991807637447e-10,700
