,task-clock,page-faults,cycles,instructions,branches,branch-misses,L1-dcache-loads,L1-dcache-misses,cpu/cache-misses/,LLC-loads,LLC-misses,cpu/cache-references/,power/energy-cores/,EPI,Frequency(Mhz)
0,43498.557294,3626,22202248866,37824211094,7380920147,40604429,4587124654,466545610,19450676,75257378,1383205,468110095,23.58,6.234102263600274e-10,1700
1,43555.188067,3221,21379041671,33288913548,6430206367,33421251,3893271560,397232873,23581336,51277765,1685878,467585645,20.46,6.146190373710541e-10,1700
2,45260.119111,3221,22183965662,36974951365,7155850769,34498250,4283729475,440484754,17472019,58516586,1149563,442090788,23.2,6.274518057097652e-10,1700
3,45400.375754,3231,21983500854,36637590064,6984486200,38654111,4249918827,430945544,17618059,85356777,1349871,435990529,22.41,6.116668689412519e-10,1700
4,44584.909230000005,3224,22071299270,36269014793,6996255231,36520082,4284741679,446782826,19452317,64910685,1401643,429241066,22.04,6.076812432262089e-10,1700
5,45208.628169999996,3218,21301794958,36736457254,7100618616,36709856,4252482151,430532007,18500355,62701547,1259609,410219969,22.51,6.127428087135166e-10,1700
6,43970.402164,3236,22572538347,35789568202,7028160817,35370469,4271100984,439825493,18804340,65952520,1339974,439503733,21.73,6.071601612333976e-10,1700
7,40057.590625,3216,20458099560,34406036628,6612711244,34718186,4022969862,410855964,16677217,76985593,1089907,407420703,20.91,6.077421885606905e-10,1700
8,40072.258696,3214,20419944390,33940956445,6446096036,35853109,3878872904,408275788,13365437,75507204,943864,403346069,21.4,6.305066869484915e-10,1700
9,44482.036727,3239,21972482142,36939803467,7065865769,38425574,4262043796,471781064,17189120,56525495,1101072,356136457,22.68,6.139718642591337e-10,1700
10,45196.885996,3215,22635362824,35553300428,6892051433,35506215,4164417533,430739201,20640939,57753686,1452105,433905148,21.29,5.988192303866412e-10,1700
11,46893.951506,3630,22299712132,37040067666,7081959456,39739561,4393026361,466362363,22119516,68588687,1606162,427860640,23.23,6.27158681497858e-10,1700
12,40041.612184,3222,20552808966,32837344600,6319004977,34140653,3826305840,405558233,16788305,72668957,1227170,399977774,19.93,6.069309270518786e-10,1700
13,40054.52059,3214,20860018688,32545999003,6257983839,33026398,3791127957,398412150,19730003,47530945,1249084,420189441,19.11,5.871689481167407e-10,1700
14,40040.198276999996,3223,21214955280,35606495067,7086582210,33020169,4139636304,426792538,15081813,55267540,1046350,461509470,21.25,5.968012285403075e-10,1700
15,44084.160473,3221,22070416980,37022297327,7030681011,36281323,4291265767,459283709,16694755,60363179,1333709,386233302,22.39,6.047706819012334e-10,1700
16,45325.950269,3240,21607488432,34473134443,6573207150,33461691,3943806254,443449037,19965700,50859817,1596144,393215202,21.45,6.222236633418625e-10,1700
17,44666.923289,3241,21314074553,36308675630,6967631445,37889847,4215368185,432135852,17634467,72158949,1211749,396964090,22.66,6.240932671550598e-10,1700
18,40036.93324,3219,21552116543,36700854454,7072461458,36823833,4322428193,439295647,13049574,93775931,876216,436980301,22.43,6.111574330813808e-10,1700
19,44289.935283,3214,21498144676,36416050840,6998828524,37423095,4225962308,412783572,18539097,72061299,1374488,448864028,21.85,6.000101465148328e-10,1700
20,44501.811025999996,3217,21450509244,36635354322,7084247141,34512132,4303144331,454367969,17145184,51556634,1067398,450178011,22.77,6.215307705192938e-10,1700
21,44364.451985,3239,21391227620,35434554124,6728772777,37139238,4148925346,422011802,20829687,72212810,1467291,418061141,21.41,6.042124849399163e-10,1700
22,44693.018593,3619,21376914016,35483756186,6899603335,35333190,4202209998,400976110,22813686,73570282,1453032,509279928,21.98,6.194383673696906e-10,1700
23,40055.921249,3227,20267017332,33296297350,6429023890,36170169,3828434482,394950459,16305581,71440817,1005624,356224083,20.3,6.096774000608209e-10,1700
24,40041.511433,3213,21137614278,33729079642,6547248644,33342693,3948831371,413948490,18478901,69954515,1327816,377704226,20.53,6.086735902048068e-10,1700
25,44858.0874,3214,21884818814,37625047311,7250257266,38741809,4419599900,442152265,17192975,74763678,1145496,434636619,23.83,6.333546853250892e-10,1700
26,43495.260526,3233,20999258518,34798361001,6803683704,35611263,4090604909,421845211,19349604,65989347,1449668,427090374,21.53,6.187073005933037e-10,1700
27,43879.08623,7604,22122156548,36409330798,7099885757,38137400,4397092592,458270462,20821004,74014155,1580106,483598568,22.54,6.190720759206632e-10,1700
28,44654.308947000005,4821,21895156284,32678322418,6159168617,35077955,3811697763,420892382,22946722,45375902,1591715,360721378,19.85,6.074363226511943e-10,1700
29,40038.338193,3221,19700358694,26669607095,5141131123,27313302,3042327299,365856537,26776128,48066863,1754889,289386187,15.74,5.901849226324345e-10,1700
30,43545.579006,3220,21462041293,36509546382,6988270456,37984134,4245887006,453836168,15949476,47361665,1146568,359972984,22.59,6.187422808171991e-10,1700
31,40030.523354000004,3214,20740529613,35436810763,6765688691,36424144,4131450897,427478701,14679253,68237368,926472,369774055,21.86,6.168726679779064e-10,1700
