,task-clock,page-faults,cycles,instructions,branches,branch-misses,L1-dcache-loads,L1-dcache-misses,cpu/cache-misses/,LLC-loads,LLC-misses,cpu/cache-references/,power/energy-cores/,EPI,Frequency(Mhz)
0,47856.729694,3217,7263225991,9617470656,1933779597,10978038,1184110661,126720694,23606148,20969892,1759203,147137546,6.76,7.028875098030764e-10,500
1,49055.844046,3217,7520851473,9768408230,1961604130,10809440,1182382457,130795359,27330972,21553092,1997205,161807957,6.79,6.950978951869623e-10,500
2,46469.140545999995,3223,7281795554,9380519454,1888665494,10023475,1150407135,125111874,23189767,19286119,1753785,147958207,6.6,7.035857696756502e-10,500
3,46424.184374000004,3212,6998425686,9324446908,1891810559,10343461,1164434342,127804243,21155924,19697272,1691055,137924167,6.55,7.024545331884901e-10,500
4,49295.913738,3221,6991063250,8592820219,1795367292,9764314,1072197255,129598946,29144779,13617167,2335170,151536866,6.09,7.087312249980636e-10,500
5,45627.883436000004,3218,6876051728,9057467365,1846347868,9826198,1141921426,125775409,21612768,15446567,1699168,135041255,6.3,6.95558675082237e-10,500
6,46131.893537,3226,7026441889,9135170200,1856885892,10001265,1132306667,126450307,23672545,13712529,1815431,148500730,6.27,6.863583121855791e-10,500
7,46298.572693,3232,6904440985,9118914685,1853043435,10016102,1139903320,124907284,22663414,16433039,1756408,137353152,6.39,7.007412856390814e-10,500
8,46689.898505000005,3635,7716025685,9837864097,2072820682,13121798,1368183349,140518626,27058520,20673142,2130919,187358646,6.72,6.830750998124914e-10,500
9,49238.984042000004,3219,7208943195,9148076694,1880215499,10192998,1128877423,126221614,27039164,16547836,1934581,153563603,6.41,7.00693732072028e-10,500
10,49312.348018000004,3233,6989538001,8498214149,1772760226,9766517,1050241823,125515164,27322589,13248311,2013453,140376128,6.02,7.083841257057971e-10,500
11,49523.398304,3220,6943769064,8674827779,1779808113,9272154,1074943719,123708571,27771205,16530669,2014033,141415290,6.18,7.124060739235109e-10,500
12,47486.846965,3210,7154975209,9469012905,1917021169,10160560,1144925622,127220794,19405611,18550822,1456677,147776392,6.74,7.117954181307561e-10,500
13,48883.474175999996,3218,7435791521,9583910926,1936816326,10398763,1179321920,130630209,23701363,19674724,1686570,148495962,6.68,6.970014696065217e-10,500
14,49208.4468,3223,7433683270,9580444848,1933575117,10562083,1153807175,133588450,23089793,15696891,1686157,137713631,6.74,7.03516392707697e-10,500
15,47939.144545999996,3225,7547418135,9944428295,1999492217,11065883,1175451543,137571252,19293406,16688024,1592613,137748956,7.0,7.039117576542393e-10,500
16,48218.548701,3224,7095124411,9235840787,1866770462,9983666,1130344366,130756159,22230907,14960313,1663980,134198130,6.57,7.113591660488204e-10,500
17,48134.798542000004,11323,7822719838,10372179577,2079978807,12610940,1307456543,139954418,22847808,22268739,1612458,151525978,7.25,6.989851984511201e-10,500
18,41962.464138999996,3630,6924098876,9289620795,1985370298,11385420,1324664575,129415848,23246500,16841656,1669494,167578619,6.22,6.69564467405152e-10,500
19,47054.278352999994,3230,7175261935,9567609122,1936220415,10572520,1172048007,134601572,22161635,17940244,1508793,136712617,6.82,7.128217627868933e-10,500
20,49392.984694,3228,7206822534,9350128187,1894437291,10397680,1139007392,128345436,25351898,16075252,2012169,149303585,6.53,6.983861471630966e-10,500
21,47807.310527999995,3232,7434710573,9753300706,1951470326,10824558,1179459145,138465339,23102171,19401528,1735696,158736045,6.76,6.930986958949607e-10,500
22,48906.6198,3219,7076427465,9228600749,1876594578,10001476,1123718178,131686300,23324064,15469240,1842399,142531547,6.58,7.130008306744661e-10,500
23,48934.801875,3237,7722502166,9968104050,2005988587,10841625,1196601896,140283885,23379867,19720770,1708939,151376579,6.89,6.912046629368801e-10,500
24,49345.724729,3218,7182738822,9270221372,1877089900,10279210,1146693468,132558131,24431713,18786598,1811262,136455389,6.65,7.173507226144373e-10,500
25,48083.226298,3224,7541518261,9971420883,1993960190,10958810,1167355171,128790039,22222306,21544260,1624084,150784643,7.01,7.030091380408138e-10,500
26,47365.414447,3229,7210032224,9576486606,1934523553,10358921,1163583338,126695745,21773293,19789211,1723080,153078573,6.8,7.100725223945455e-10,500
27,48644.007261,3217,7639596271,9912085796,1990292426,10698885,1184209578,134860377,21618788,18853343,1671793,150270108,7.01,7.072174458809537e-10,500
28,41754.329323000005,3620,7256317424,9024992770,1918022357,11057212,1262881324,138972479,24761897,16142409,1827314,162912114,6.06,6.714686819632764e-10,500
29,40067.709293,3229,6503282979,7975169747,1682698413,7832293,1018912745,121069867,21148123,11186815,1575814,136343234,5.27,6.608009819455445e-10,500
30,48108.650469,3221,7416622037,9601629517,1936548719,10091653,1169860371,130706776,22376416,17122539,1632760,152525241,6.79,7.071716303964949e-10,500
31,48339.66582,8754,7668411426,10018090631,2018111527,11279050,1224583278,134348391,22508822,19922596,1626250,157850567,7.11,7.097160788303114e-10,500
