,task-clock,page-faults,cycles,instructions,branches,branch-misses,L1-dcache-loads,L1-dcache-misses,cpu/cache-misses/,LLC-loads,LLC-misses,cpu/cache-references/,power/energy-cores/,EPI,Frequency(Mhz)
0,40044.056545,3239,17683330113,29290382065,5765895909,30856439,3405011242,364592125,13442895,46694263,980150,319157013,17.38,5.933688390076655e-10,1400
1,43409.262054,3216,17783925769,29600421481,5822413263,32451408,3517135916,369069799,15784174,53526046,1110249,356842312,17.92,6.053967850255963e-10,1400
2,45111.426146,3616,18483938192,28748250501,5615237716,29640081,3404151559,351218009,25698749,54061212,1830572,393494206,16.98,5.906446376418404e-10,1400
3,44260.835767000004,3237,17918481985,29380424449,5591812971,28309161,3377550602,342554832,16967281,55704700,1137514,329245930,17.5,5.956346897022325e-10,1400
4,40058.4674,3621,17932477812,26523405493,5222787511,28791919,3224698021,345208910,23532795,48651945,1697264,345278106,15.48,5.836354612941935e-10,1400
5,43578.437906,4023,18007547458,30144741298,5851326596,30284854,3494803931,367246976,16604088,52966473,1140007,357089787,18.0,5.971190736738629e-10,1400
6,40034.744107,3212,17376580841,27795934139,5361671883,30251603,3296393138,330230890,15192861,42518737,1061939,348740949,16.72,6.015268246207438e-10,1400
7,44523.226746,3235,17543093163,25923481576,5014053951,25873212,3009766527,335192350,21388398,66040353,1525670,309302372,15.24,5.878839983480158e-10,1400
8,40052.377938,3628,17611584094,28518737014,5418076724,30578655,3313859596,343551971,15293258,51722860,973007,340261979,17.14,6.010083823693133e-10,1400
9,43673.681556,3219,17592868970,28826843510,5518844386,29825014,3316057521,356014566,15774545,55156915,1038430,329157513,17.5,6.070730565394463e-10,1400
10,44272.330319,3229,17195869283,29523970229,5759193298,27577887,3448689448,349357211,17578451,53290070,1237611,329263461,17.89,6.059483145809265e-10,1400
11,43992.414745,4019,17930494887,30164933571,5766316987,30271916,3483939596,358978283,15294435,71330301,1122875,353829595,18.04,5.98045407842148e-10,1400
12,45092.410764,3221,18096355221,29243334017,5702594414,28897582,3424918912,351010306,18353279,54631774,1237799,353322512,17.55,6.001367692821097e-10,1400
13,43973.527368,3226,17550592054,26840983413,5157357848,27350949,3091992741,307297554,20763332,45075697,1584289,364546563,16.41,6.113784933845635e-10,1400
14,43844.319405,9310,18557109457,30056717286,5835844513,36020681,3691911856,389510874,16606586,55287377,1384370,369722866,18.24,6.068526987308736e-10,1400
15,43744.958763999995,3633,18023836255,28763411956,5622987572,32415838,3530753772,357355624,23132293,67858473,1675751,404223810,17.84,6.202323989688784e-10,1400
16,45658.947959,3242,17494767377,27158705151,5283421605,27788180,3180089804,327327018,19692426,47306786,1395817,371522321,16.73,6.160087495697118e-10,1400
17,45120.748655,3220,17958441658,30803519790,6033100256,29445139,3578185948,349333796,17840575,53362805,1257259,398341108,18.64,6.051256521032787e-10,1400
18,45030.399726999996,3626,18182181111,28521027603,5612793443,29377684,3423336678,336590366,22491664,47277792,1714941,386771132,17.51,6.139329986188226e-10,1400
19,40040.467281,3212,17146311525,27680943188,5323288971,26946314,3182832367,348658321,15258129,58260352,1140451,274789471,16.56,5.982455109108762e-10,1400
20,40044.576739,3989,17541888761,27717931848,5348354936,29035143,3179626910,318450755,15653302,60884847,1134337,365651042,16.76,6.046627176915195e-10,1400
21,44187.955932,3614,18582036927,30940958721,5964045111,33947912,3691963778,364031988,17992027,64415193,1255534,384497011,18.64,6.024376997519733e-10,1400
22,45179.659888999995,3212,18317758956,30802982219,5899505325,30477974,3517210122,369560570,17080198,71686323,1281403,344584199,18.47,5.996172665582773e-10,1400
23,43515.466797,3212,17050978969,27772081949,5283194025,28898258,3236133423,351546057,17794449,48796746,1320163,294408433,17.24,6.207672882306458e-10,1400
24,43712.08792,3615,18749950399,30307644204,5886481167,33492305,3647685364,374886332,22191001,62542374,1573949,400145551,18.28,6.031481654251243e-10,1400
25,44344.443230000004,3221,18195654293,29984725489,5907272164,31046453,3577865294,383443193,16925941,49896665,1259701,333192744,18.06,6.023066646591569e-10,1400
26,43636.525463,3998,18230228225,28103098425,5432556194,32113136,3497302292,348095424,22486948,42378289,1699582,427216583,16.84,5.992221834521793e-10,1400
27,40063.644752,3221,16820038037,26416048182,5084923414,26810608,3089319002,333209962,17423923,46396579,1088882,307890292,16.37,6.196990513953781e-10,1400
28,40033.082275,3228,17627579149,29714258911,5863522493,28919773,3495711043,359155600,13807235,39350590,818946,338411707,17.89,6.020678507777711e-10,1400
29,43571.821513,3218,17764967261,29578606005,5780940067,29583511,3429560076,356648797,15156484,53642358,1241865,340762568,17.68,5.977293181771769e-10,1400
30,45011.794638,8777,18073439791,29826504622,5824286948,29586447,3479587434,354060683,19354765,62049358,1344482,375573485,18.04,6.048311804760962e-10,1400
31,43347.420201,3214,17663546982,29989184458,5856577911,28434462,3461468725,350203209,17136880,55571721,1172581,322813550,17.6,5.868782468775998e-10,1400
