,task-clock,page-faults,cycles,instructions,branches,branch-misses,L1-dcache-loads,L1-dcache-misses,cpu/cache-misses/,LLC-loads,LLC-misses,cpu/cache-references/,power/energy-cores/,EPI,Frequency(Mhz)
0,45659.658347000004,3495,16976147470,28001218359,5480334343,28758911,3260812479,332196974,16886717,51289270,1210545,319451841,17.06,6.0925920369878e-10,1300
1,40032.393018,4774,16362513121,26212711810,5087049760,26180018,3100084201,332174073,13846767,36812764,912534,283121065,15.81,6.031424796715835e-10,1300
2,40026.346691000006,3213,16414288576,26972820798,5119641812,27359678,3119725158,328615355,13420649,58235187,802913,301933920,16.19,6.002338472956625e-10,1300
3,40033.051669,3222,16312529482,27113940577,5186695373,26211879,3093245167,345237266,14284091,53789811,994140,261853427,16.13,5.948969296511119e-10,1300
4,43704.477237,3221,16649628328,26602758517,5113673890,25548545,3053493060,310744319,18032201,60722002,1339334,356876817,15.95,5.995618833966954e-10,1300
5,44843.973269,3221,16362476717,26133671445,5155403641,29074101,3108956771,330193339,19173808,58379907,1379109,350737247,15.78,6.038187184380131e-10,1300
6,40047.666225,3218,15131739962,23888851584,4646450719,23820525,2802519459,306516470,18014828,69936014,1316417,272627951,14.08,5.893962692384234e-10,1300
7,43419.403776,3637,17654095056,27498175181,5374156980,27416178,3373980316,338274056,20442236,52345203,1455212,341583596,16.54,6.014944588551605e-10,1300
8,40062.323765,3222,16083972279,24364052436,4831701836,25240278,2853409654,300600287,18498057,42932208,1205212,331284838,14.28,5.861093936450433e-10,1300
9,42994.879952999996,3229,16647742628,26563792623,5207645170,27710987,3142307534,305216058,18033816,51862786,1201485,379930779,16.18,6.090997708659533e-10,1300
10,44527.446404,3214,16507726087,25552945361,4867835254,24349177,2970886157,325051905,20055292,57396868,1431889,320489534,15.38,6.018875625771742e-10,1300
11,43186.272295999996,3220,15823569238,26232503668,4999752153,24417229,2990530661,324622525,14652231,47597351,1072821,283935586,15.78,6.015438022886623e-10,1300
12,43730.189782,3212,17000290374,26621413327,5114096032,27249282,3116718420,310075720,16945948,44190366,1273923,354779306,16.15,6.066544928183932e-10,1300
13,45689.316568,3216,16504605356,25924255244,5109001002,25798042,3080494333,351520306,16941266,54867084,1298585,284634188,15.94,6.1486819389688e-10,1300
14,45355.406768,3215,16986297802,28283410115,5464118473,27357581,3238142917,353221475,16470150,58121508,1126361,286988266,17.22,6.088374750422134e-10,1300
15,40055.882371,3236,16352180597,27242540958,5278836529,26620748,3158866086,331676822,13177203,52312893,961019,302303808,16.3,5.983289159821697e-10,1300
16,43004.992929,3221,16255141945,26182879258,5008473784,26441147,2951306133,306420834,16877369,57334815,1109281,311867178,15.65,5.977188316757887e-10,1300
17,44954.301422000004,3217,16990681571,28692215339,5592571957,29028825,3380866597,345038805,15137360,49159172,1120920,333827056,17.44,6.078303746833594e-10,1300
18,44736.928719999996,3616,17919603332,27518770650,5365566202,30928586,3365333486,360344710,22145938,52596254,1581591,343218772,16.75,6.086754460450434e-10,1300
19,43932.495961,3217,16751584490,27361596485,5241482198,29102604,3193946513,331951406,16076979,46005473,1223014,303130156,16.48,6.0230403620763e-10,1300
20,44406.956404000004,3212,16098145331,25658554018,4996071206,25304367,2919702009,325164025,18421663,62462778,1229382,307413224,15.59,6.075946442291057e-10,1300
21,42796.399472000005,3222,16592115865,26158821936,5100630877,27646904,3129763588,311546553,16428784,42168616,1246684,353263429,15.56,5.948280101477427e-10,1300
22,42583.259127,3226,16173718943,26128591598,5052485144,25092908,3048165099,331508436,14242098,53553299,998586,267228387,15.96,6.108251162386284e-10,1300
23,42844.908876,3214,16469979388,25861952482,5045624860,25097240,3047716507,317860159,17723800,53870240,1247921,336698956,15.63,6.043627220674282e-10,1300
24,42968.045565,3209,16304654433,26365571795,5155961694,26368726,3084160483,309752707,16129367,53152037,1198224,334801367,16.09,6.102655434558536e-10,1300
25,43677.931231,3213,15640105829,25866764259,5042229871,24677985,3001930170,320593739,19094825,57991276,1404308,284832184,15.42,5.961317714733034e-10,1300
26,43242.367,3208,16657332609,26158564773,5075422258,27233322,3045050031,327108496,19177852,40224326,1450512,322320082,15.49,5.921578700674076e-10,1300
27,43983.788786000005,3237,16564285079,25855695535,5040378277,27118948,3062600184,335920533,16835213,44057955,1339315,295479635,15.88,6.14178024277234e-10,1300
28,44967.956550999996,3223,17095250737,27519192799,5208740441,30253484,3204707183,306186932,17074440,58612145,1250394,408645891,16.74,6.083027261107855e-10,1300
29,42986.503151,3621,17341382379,27129864500,5180124052,28897029,3242762030,321848965,19830896,58984751,1572574,386540743,16.42,6.052370810772019e-10,1300
30,45192.909313,3234,16343440576,26321821502,5068080983,26996174,3086558056,307976009,19484430,52401083,1424859,358817396,15.88,6.033017129454129e-10,1300
31,40045.847598,3210,15795929996,25522197235,4945728078,25025103,2995244315,290968759,15114359,45682958,1027790,362311119,15.07,5.904664030780891e-10,1300
