,task-clock,page-faults,cycles,instructions,branches,branch-misses,L1-dcache-loads,L1-dcache-misses,cpu/cache-misses/,LLC-loads,LLC-misses,cpu/cache-references/,power/energy-cores/,EPI,Frequency(Mhz)
0,40085.618913,3252,5542010742,7425392454,1637997934,8423226,881386385,111976342,24152737,13142276,1826989,111414765,4.8,6.464304788919646e-10,400
1,45234.020551,3225,5565402166,7613810856,1671960171,8482020,927956308,111576486,22886754,14086765,1733487,124431081,5.25,6.895364357341215e-10,400
2,45940.256082,3618,6420485324,8279112708,1842552984,11154839,1117541166,126176304,29492007,17329694,2280750,166629959,5.48,6.61906679287594e-10,400
3,41237.644566,3219,5446735582,7400018993,1638535180,8388331,881849134,107915422,21909949,12573650,1707215,117279858,4.83,6.527010274661332e-10,400
4,40079.885804000005,3212,5468038540,7337580785,1627542905,8120148,890335729,111281477,21713723,12504539,1537125,120553701,4.78,6.514408685995817e-10,400
5,41435.51268,3215,5332652488,7378204760,1635359815,8108121,898541062,111100576,19738186,11721808,1526860,119286726,4.97,6.736055939981801e-10,400
6,41566.497104,3222,5397231616,7399042587,1648762885,8060120,883104103,113195658,21167972,12465465,1521888,112601168,5.0,6.75763105997649e-10,400
7,40079.262652,3224,5604410092,7337099665,1628539200,8072697,888871417,115430317,23117728,10237621,1664261,119106097,4.72,6.433059676858021e-10,400
8,40081.994559,3216,5345187777,7501123141,1644423061,7754343,909998036,108813327,17342110,13424077,1322574,111394360,5.05,6.732325153279336e-10,400
9,41258.484516000004,3215,5355465243,7306907987,1624592401,8039450,885198504,110776609,20118879,11174621,1455217,114358741,4.85,6.637554501341499e-10,400
10,40078.850215,3220,5377619584,7366988240,1639582489,7848110,893797051,106376804,21249872,13238437,1831099,120218511,4.92,6.67844150108213e-10,400
11,45385.647607,3632,5567008776,7594734842,1664056055,8643111,932524004,111177113,24302269,16085728,1741419,128723055,5.23,6.886349699896476e-10,400
12,40086.062354,3215,5326641263,7287647529,1624781202,8268344,890814251,112066569,20623148,13728196,1516634,112217105,4.8,6.586487588620589e-10,400
13,41439.019189,3216,5384796767,7364582961,1623227007,8050905,886112125,106459793,22591867,14694197,1725714,122627150,4.83,6.55841617315987e-10,400
14,40086.913506,3609,6217912709,8287180088,1852156110,11147515,1122405906,126698583,22113074,14785379,1708572,158389874,5.18,6.250618358711357e-10,400
15,45564.732647000004,3220,5448617349,7553554337,1656952196,8207695,937937958,109301127,21960150,13280420,1582156,121551486,5.38,7.122474744964557e-10,400
16,41273.374506,3221,5441462582,7325472003,1632016315,8202193,887246835,109790367,22106511,12683354,1570562,120629913,4.85,6.620733787548133e-10,400
17,40080.11473,3628,5409300488,7376420275,1631961647,8246826,896982219,111701249,19879141,10952891,1571038,119977389,4.88,6.615675108072662e-10,400
18,40079.673041,3210,5462267281,7319280433,1623582592,7855527,882931606,116414387,20590472,10417964,1483549,112954257,4.8,6.558021712569624e-10,400
19,40080.640665,3219,5221635806,7321719774,1628504865,7610767,887424698,107710391,19391597,13613702,1478056,113506836,4.89,6.678758749228252e-10,400
20,45197.856492,3220,5535425989,7581777129,1655658777,8182367,923636630,109002125,21655502,13846458,1645013,123296629,5.29,6.977256004751126e-10,400
21,40094.357819,3218,5333003223,7359674576,1639663450,8276063,886842025,115949537,20519496,12775795,1578192,113933461,4.93,6.698665748179679e-10,400
22,41305.656587,4124,5342097933,7372230120,1650280003,8241229,915918811,115397500,22142366,14635862,1583652,116583102,5.0,6.782208258035222e-10,400
23,45891.317329000005,3608,5615442337,7606379992,1663958667,8697138,932999416,112755310,23295457,14228278,1815630,124153341,5.32,6.994128620441397e-10,400
24,40079.293507,3213,5524260148,7389308448,1637503187,7813916,888852828,115597976,21195882,12606268,1620032,119273809,4.92,6.658268543833291e-10,400
25,45888.203577,3618,6372866529,8615120522,1897427726,11740955,1194483302,122822163,23896265,19527203,1805449,161462729,5.83,6.76717172454201e-10,400
26,40079.117977999995,3220,5415465878,7338377714,1635599688,8030676,895134581,110475128,20175557,13278932,1448548,110088903,4.74,6.459193277769186e-10,400
27,40078.099142,3219,5319754701,7373807172,1631205326,7856155,887602035,107410354,19885619,12507490,1481437,115166831,4.79,6.495965907799575e-10,400
28,40079.45819,3232,5340131877,7376946146,1645141203,8029039,877773550,109000765,19885006,12538050,1475514,122328239,4.84,6.560980525287408e-10,400
29,45257.841782999996,3623,5544501884,7637235334,1673794958,8779364,954029637,112521396,23738925,15180673,1827192,128660302,5.33,6.978965249730512e-10,400
30,40097.089247,3606,5410090797,7311243826,1626061617,7844052,880429467,113453923,21358797,13570847,1660453,119898528,4.79,6.551552805510278e-10,400
31,41450.040285,3231,5496036398,7435928190,1658620301,8611851,900514199,111685201,19756513,12624944,1726451,125405803,4.97,6.683765460085757e-10,400
