,task-clock,page-faults,cycles,instructions,branches,branch-misses,L1-dcache-loads,L1-dcache-misses,cpu/cache-misses/,LLC-loads,LLC-misses,cpu/cache-references/,power/energy-cores/,EPI,Frequency(Mhz)
0,43716.80152,3211,19130324470,30884244282,5951134982,30838563,3599919694,357360155,17646300,52061236,1279886,408839184,18.72,6.061343068352305e-10,1500
1,40048.127114999996,3612,19370685434,31554843391,6155477772,32326310,3772319406,381698856,19061470,57985075,1398909,378713769,18.57,5.884991970930362e-10,1500
2,43910.174525,3221,19307662162,31101712861,5990261172,30188356,3618617368,372754697,19352495,55953880,1283474,367850392,18.28,5.877489796686474e-10,1500
3,43172.407157,4028,19393225925,32661559124,6322395824,34983439,3955342023,424254793,19466265,68397593,1417507,359124309,19.81,6.065234033926886e-10,1500
4,45610.86283,3220,18792590795,32236836600,6262351888,32949364,3812501105,395532857,16800028,65632292,1217308,368896292,19.56,6.067592872930962e-10,1500
5,44662.227349,3261,19050942363,31701641445,6063582070,32514249,3714139397,380289979,16180952,66141031,1137934,414019601,19.56,6.1700275154317e-10,1500
6,43581.986868,3211,18985936870,30727972432,5959482013,28410421,3576999585,388506438,17158102,45291974,1332125,298144910,18.22,5.92945077659135e-10,1500
7,45356.550874,3224,19635270676,33887838146,6518211668,32679200,3907867361,378519015,15205966,70020384,1072342,428434310,20.94,6.179207983047949e-10,1500
8,43251.737067,3237,17281517786,29308716499,5784195497,28926188,3472991786,350837122,16444146,55715848,1231563,391256476,17.77,6.063042713114477e-10,1500
9,43660.398485000005,3615,18684528754,30769383821,5924627636,29055401,3554357407,373255636,17652045,32941063,1347413,375476249,18.66,6.064469834220279e-10,1500
10,44963.332047,3219,19457320123,33726302817,6533740479,34003686,3968944826,428544994,15685815,59470331,1128475,340471111,20.96,6.214733975950353e-10,1500
11,44103.682596,3223,19250708922,30412608796,5921780711,29414875,3582757211,379422262,19164092,41143037,1316784,363362932,18.35,6.033681662460168e-10,1500
12,45001.793406,3615,20571381365,31324226809,6081140892,35065651,3771104277,394498842,27109587,67639157,1713883,410787266,18.76,5.988974640743542e-10,1500
13,43805.246853,3223,19279248475,30201891215,5801282682,31400319,3457154497,369043646,19503339,48598081,1324076,328971904,17.85,5.910225910334603e-10,1500
14,45625.672242,3218,19311528538,32673708010,6260772644,33061634,3815650619,403965128,16634858,64070350,1230309,348208102,19.96,6.108887302870893e-10,1500
15,43359.919923,3223,18956366427,31890451401,6119880131,34663381,3775253342,411185680,13560083,61996786,937335,319856358,19.98,6.265198240302576e-10,1500
16,44981.182647,3228,19261316934,33306505584,6447010622,31557768,3940394742,407911945,15390776,70254891,1078093,371006224,20.76,6.233016534155065e-10,1500
17,43901.099943,3618,18930570919,29867595256,5747530143,30300065,3484786712,369759990,19350880,57021930,1370984,352153740,17.92,5.999813458835496e-10,1500
18,43556.185502,3224,19120746672,31343868241,5999156734,30238622,3643948754,389691130,18473311,52646544,1351055,370658916,18.58,5.927794188368888e-10,1500
19,40043.425637,3218,18114716614,28233214442,5441745175,27310646,3276589847,335148053,14987613,44154571,1089875,348964390,16.82,5.957522135693628e-10,1500
20,40048.598697,3620,18165752682,29296712820,5660771565,29868872,3430247637,360770466,16756519,51942164,1102598,382768728,17.76,6.062113558308758e-10,1500
21,43262.119386,3212,18944001433,31621765925,6116804035,32468423,3697496194,362981193,14956394,66458494,1085001,442874362,19.76,6.248860372588443e-10,1500
22,40042.754774,3214,18815971400,31003525370,5971486386,29364122,3674231477,367239712,12693118,53350785,927486,395969595,18.67,6.021895825455285e-10,1500
23,44323.413689,3614,19574733586,29862273234,5751424546,34591695,3538786340,394857164,23366733,66507760,1715440,345158407,18.05,6.044415928606864e-10,1500
24,40036.885357,4029,18591268162,31071930952,5932719871,31982886,3577776935,374755552,14358094,58418544,902385,362915596,18.78,6.04404020754661e-10,1500
25,40039.337533,3212,18411448789,23969313188,4782743215,24492456,2818685409,338652098,33854569,32537599,2305160,325909436,13.65,5.694781445316397e-10,1500
26,40063.957798,3617,18336124129,29140109881,5643797588,29733609,3413037798,363002140,20432402,58660760,1262100,346016021,17.35,5.953992648226968e-10,1500
27,43376.645532999995,3223,18448668490,30935177385,5981726833,29530878,3617537344,375664485,14226227,46357994,961945,318437289,19.34,6.251782480283328e-10,1500
28,43814.94625,3239,18321792710,31056394365,6041869725,31852284,3713683740,378327948,17717066,71717363,1250087,340002845,18.94,6.098583041354293e-10,1500
29,43603.943489,3224,19133089982,32050652365,6098797696,32629044,3668919397,386392670,13409224,63008604,1008403,362985993,19.62,6.121560265470746e-10,1500
30,40037.915026999995,4408,18534648757,29174415740,5588170268,29616258,3448625280,366603904,19733454,51134829,1438429,366093558,17.32,5.936708434662213e-10,1500
31,44269.664461,3241,19056158535,31051744013,5984261904,29880507,3552902005,363359534,17089804,42870024,1244459,380790038,19.1,6.151023270062921e-10,1500
