,task-clock,page-faults,cycles,instructions,branches,branch-misses,L1-dcache-loads,L1-dcache-misses,cpu/cache-misses/,LLC-loads,LLC-misses,cpu/cache-references/,power/energy-cores/,EPI,Frequency(Mhz)
0,44183.583631,3218,14258393172,23669625540,4678927073,23556585,2772094770,298100605,15495941,54946016,1135866,259726527,13.98,5.906303830778728e-10,1100
1,45690.844420999994,3220,14230953966,21829592673,4222776087,23808675,2520733557,257432401,17808250,44158067,1198445,297641034,13.04,5.973542518788527e-10,1100
2,44835.708253,3235,14213822670,21904002369,4170916312,22856464,2500667406,242541836,17044439,46597533,1189308,343723543,13.17,6.012599787990828e-10,1100
3,45607.374896,3218,14292009514,21904768472,4165189716,23185684,2560182446,275858799,18466197,33345025,1363387,275379777,13.03,5.948476477464591e-10,1100
4,40060.759674,3221,13108797841,21818088809,4226888724,23302532,2566186210,276138812,12419528,42233452,868516,246183477,12.73,5.834608205806208e-10,1100
5,40053.582504000005,3215,13932969734,21166688341,4107490973,22260700,2466019277,251019282,13517996,45112406,940109,294172770,12.62,5.962198619211956e-10,1100
6,44290.053412,3217,14482234395,21915135802,4211152591,23013011,2531366752,274301872,17699332,37808037,1323572,253349722,12.81,5.845275208758207e-10,1100
7,45494.934814,3215,14574197050,22598939034,4424639688,23385642,2625169190,281034341,16880666,37985311,1464085,270352304,13.13,5.810007266379177e-10,1100
8,45950.429955,3622,15443376046,23211061069,4657891318,25195113,2873601336,306770943,20627923,58688554,1587529,302307385,13.78,5.936824671235799e-10,1100
9,45673.750226,3239,14930078826,23980177281,4717281856,24027155,2794835971,284645483,15920494,35437026,1413944,301806647,14.02,5.846495559942479e-10,1100
10,44452.42612,3216,14259211637,22594476899,4357996208,24318577,2693584356,284231517,14853147,34396346,1064823,254631194,13.64,6.036873551431363e-10,1100
11,43892.033873,3245,14117938883,18257008953,3603212121,19329487,2155497434,248571501,24319632,37266576,1843467,268155722,10.43,5.712874451039878e-10,1100
12,45750.260819999996,3213,14421494984,21602211395,4138344868,22736963,2533619702,268064401,21113566,41394492,1494605,287584281,12.74,5.897544361105906e-10,1100
13,44006.072645,3244,14520357702,23398739275,4626207810,23968112,2795932266,305672041,14649381,40305415,1040016,240997828,13.78,5.889206182455743e-10,1100
14,45324.072006,3224,14785938916,22504868259,4269454901,23729712,2627230094,283684443,16294250,51833200,1281388,300970287,13.19,5.860954104774704e-10,1100
15,45067.218249,3223,14146197969,21421638623,4210126842,21791549,2539256532,279480069,17209052,34126629,1397339,267101719,13.05,6.09197094100377e-10,1100
16,44699.220935000005,3217,13695399491,21884575908,4278278709,22750967,2605250921,268657250,17534703,35222172,1371529,285237300,12.94,5.912840191374112e-10,1100
17,45932.986012,3220,14835170598,21087442572,4166259149,21518598,2471869507,281750524,21209853,38554453,1650532,260313100,12.41,5.885018990628125e-10,1100
18,45936.537947000004,3220,14215705657,22036966256,4250843654,23776764,2575871867,291868406,19165292,44568689,1626244,253213806,13.14,5.962708227327968e-10,1100
19,44452.598227999995,3630,14014663272,21977629826,4250165615,23436085,2656902184,277489016,18894005,39039811,1436708,273730617,13.08,5.951506192231013e-10,1100
20,40034.341607999995,3205,13865451398,21878102280,4186458238,21636294,2563578121,277179137,14846211,35984785,1062967,250480181,12.79,5.846028067842088e-10,1100
21,45636.812376,3230,14480647497,22576882349,4397428650,22871581,2679912621,283275812,18364091,33766317,1343952,294677166,13.64,6.041578190092379e-10,1100
22,40047.017912,3237,13485622148,20831360816,4049811252,21774450,2468181275,249656729,14697326,40326264,1113589,259365714,12.65,6.072574956449259e-10,1100
23,40048.62989,3214,14031033257,21284912630,4070006530,21875924,2497063500,261178563,16533360,48431875,1147187,282088313,12.41,5.830420925716527e-10,1100
24,44637.984358999995,3233,13997724355,22803760564,4463052183,23335186,2692842475,284482690,16946394,39146693,1250902,262488325,13.69,6.003395782716744e-10,1100
25,43285.125766000005,3232,12416605092,20209399100,3952831540,19441524,2436949203,270726473,19706214,38341980,1517972,208091954,12.05,5.962572138030567e-10,1100
26,44722.498305,3208,14422092940,21442396589,4146618025,21915322,2492538023,280480622,17648107,39443221,1222903,265543437,12.83,5.983472951238025e-10,1100
27,40032.522975,3210,13883009511,21630089326,4245860329,21116633,2512955579,280222373,13985365,43472520,1081856,247736507,12.92,5.973160723136627e-10,1100
28,44929.207408999995,3632,14916517913,21942283135,4222281683,25794738,2681995230,265047824,22370255,43045373,1711138,325350065,13.26,6.043126833437427e-10,1100
29,44557.988368,3214,13564308195,21849797557,4174365631,22445600,2494486342,264349882,17460555,47325803,1369793,260721624,13.06,5.977172084057126e-10,1100
30,45421.568916000004,3808,15238605665,23976487460,4630794578,27932808,2963033040,310329959,19862893,59623766,1537861,339279086,14.38,5.99754239397667e-10,1100
31,43259.72364,3218,13927926675,21218348655,4123185548,22632302,2503556049,272476954,17907725,40487627,1416074,236034021,12.59,5.933543747775691e-10,1100
