,task-clock,page-faults,cycles,instructions,branches,branch-misses,L1-dcache-loads,L1-dcache-misses,cpu/cache-misses/,LLC-loads,LLC-misses,cpu/cache-references/,power/energy-cores/,EPI,Frequency(Mhz)
0,24009.274672,524,19045722837,26739023214,7918785118,16399614,7930791326,1925156,1516868,434998,115640,5406308,12.03,4.499042430877333e-10,800
1,24009.361463999998,534,19036073365,26713603357,7907031958,16518314,7920421279,2572432,2353743,646212,158485,6692167,12.05,4.510810405831093e-10,800
2,24009.001838999997,717,19046211511,26489519495,7838178539,16219140,7856572347,2309570,1920710,684834,131157,5882827,12.94,4.884950820811406e-10,800
3,24009.436426,1334,19041963825,26709159100,7903463554,16641474,7923598073,4258112,2500585,1119197,196933,9699410,12.09,4.5265371158764783e-10,800
4,24010.071941,547,19055839118,26818436749,7941313689,16359442,7953160658,1767497,1191037,410038,80064,4204845,12.02,4.4819912929668427e-10,800
5,24009.140633000003,531,19046618615,26742740602,7920021011,16346900,7927129223,2281002,2289995,568710,112290,4675638,11.97,4.475981044031368e-10,800
6,24010.379089,530,19056221959,26737891331,7918121077,16338450,7925484229,2020911,1714868,493079,78452,4959157,12.0,4.488012854658871e-10,800
7,24009.407874,1324,19036361385,26542648192,7808704063,17919002,7836223086,11553143,4147441,3279099,299244,31099992,12.06,4.5436310321269694e-10,800
8,24009.660509999998,728,19056682704,26756910985,7923958167,16352392,7933969377,1943418,1488652,453156,101945,5067112,12.55,4.690377004668277e-10,800
9,24008.850321,544,19044503744,26747165103,7921039651,16351015,7931375720,1867124,1621527,518940,108656,5712592,11.96,4.4715019157894047e-10,800
10,24009.402868,532,19058151247,26744362073,7919246197,16349058,7932931361,1992842,1784625,629379,191360,7108050,11.97,4.4757096719403215e-10,800
11,24009.039678999998,730,19045674570,26729786981,7917150077,16326816,7926916449,2245133,2518965,733055,164888,6348382,11.92,4.4594444424390456e-10,800
12,24010.014149000002,548,19058486930,26737763638,7918289106,16315933,7931759250,1862741,1394944,546545,106662,5425848,11.93,4.461854088292169e-10,800
13,24009.029094,730,19047590193,26752528504,7920869726,16295243,7929257650,1833602,1642285,530118,106026,5101302,11.91,4.451915637887923e-10,800
14,24009.325898,534,19043007093,26738514534,7923790426,16269126,7933382029,1585546,1528531,460934,105344,5024691,11.95,4.4692086334133074e-10,800
15,24009.389730000003,533,19055902373,26748427739,7918286947,16353731,7930292377,1913122,1756508,521324,118462,5854809,11.92,4.4563366925003546e-10,800
16,24009.078637,729,19038434770,26734223017,7915968523,16361910,7928181196,1684028,1352055,413788,90289,5915114,11.92,4.458704482423223e-10,800
17,24010.101977000002,6608,19054383112,26671950059,7877829595,16369404,7904476612,7096766,4325423,1194524,396749,14704542,11.98,4.4916100898132685e-10,800
18,24009.174125999998,749,19040409914,26727464839,7912702077,16365637,7928086383,2000779,1548478,532734,134081,5070451,11.92,4.4598318889589016e-10,800
19,24009.379475,563,19054829290,26706789537,7906742164,16353777,7917299451,1692027,1393043,420985,97927,5632686,11.98,4.4857507052289915e-10,800
20,24009.05758,593,19040025391,26711457695,7908632557,16390326,7925377960,1768049,1226653,450203,101492,6393456,12.01,4.496197900217216e-10,800
21,24010.083874,756,19053834945,26712819315,7907961629,16558306,7921216697,2353556,1424965,545317,116090,7529439,11.98,4.4847381546405674e-10,800
22,24009.079358000003,558,19039039650,26741152594,7911975616,16446777,7930971868,1872753,1415575,423610,122021,7234512,11.99,4.4837259567825197e-10,800
23,24009.498940999998,2974,19049405953,26617917776,7809637096,18582534,7889152294,13153765,20349562,3836164,1986557,36503126,12.04,4.52326891281325e-10,800
24,24009.628012,531,19041474779,26726250960,7912631840,16390814,7926250572,1859634,1036655,430775,104845,5514644,12.03,4.5011924859961725e-10,800
25,24009.631208000003,534,19037434964,26528551838,7853457742,16316542,7863495601,2506095,2064825,640885,121507,6753541,12.47,4.700595824510005e-10,800
26,24009.882341,726,19050620576,26665471408,7856868115,17391490,7879555924,7954418,2370225,2091499,207439,20051159,12.07,4.526452885576528e-10,800
27,24011.028672,3486,19049950925,26670169128,7854856607,17677878,7895406809,7875885,4428668,1653360,299910,17699914,12.55,4.70563195147654e-10,800
28,24010.095363,502,19056348475,26749874881,7919633492,16403941,7926461541,2135127,1766671,465901,66536,4468205,11.92,4.4560956090551966e-10,800
29,24009.469966999997,598,19051590190,26548825294,7858496014,16352680,7873343039,2050706,1425543,500060,127150,6957655,12.19,4.591540252726332e-10,800
30,24010.001506,538,19035474062,26731268692,7914902164,16386585,7926992301,2126495,1130335,509883,93487,4797692,12.01,4.49286569162888e-10,800
31,24009.47167,737,19049711927,26728052425,7914325484,16480795,7928050603,2022877,1819278,555760,163040,7561472,12.07,4.515854656402261e-10,800
32,24009.072275,751,19040993052,26738588906,7914203108,16385254,7929315818,1961369,1477953,549099,112960,6418611,12.0,4.487895768242004e-10,800
33,24009.710076,7237,19045550167,26571754112,7796312705,19381844,7852236772,14442972,11845706,3930660,1599265,36674577,12.05,4.5348906772241024e-10,800
34,24009.382741999998,1648,19041864004,26571541155,7848148622,17315059,7878763062,6499165,8500769,2028120,937803,19221021,12.87,4.843527864991088e-10,800
35,24009.353938999997,535,19053565280,26755863325,7917149083,16456740,7925324188,2156472,1331573,422008,71523,4873313,12.0,4.484998242903829e-10,800
36,24008.964537,919,19046245523,26732752065,7915672150,16398432,7927042997,2037027,1424186,450996,76712,5239980,11.93,4.462690549402662e-10,800
37,24009.035474,1035,19039616463,26711492966,7906978842,16464195,7920877243,2034301,1457672,437776,91351,6106487,11.97,4.4812171357236147e-10,800
